iter,residual
342,5.21200997531644E+08
343,5.37589064533097E+08
344,5.49846271393906E+08
345,5.40724662890473E+08
346,5.15812859249629E+08
347,4.96691224920221E+08
348,4.97596673494439E+08
349,5.15368223360773E+08
350,5.36289425538201E+08
351,5.44370904345991E+08
352,5.33385953193341E+08
353,5.15585135497283E+08
354,5.11084671643265E+08
355,5.22254921665402E+08
356,5.29761795637150E+08
357,5.19046508846037E+08
358,4.98951354003632E+08
359,4.91444327216172E+08
360,5.02134584857303E+08
361,5.10769513084940E+08
362,5.01978950360081E+08
363,4.89518863921752E+08
364,4.94303170046243E+08
365,5.12964611430405E+08
366,5.26701600671906E+08
367,5.22276803043462E+08
368,5.01448194541238E+08
369,4.81082482250040E+08
370,4.77888533448333E+08
371,4.86041614782015E+08
372,4.82352806183810E+08
373,4.73963211795376E+08
374,4.80181910454226E+08
375,4.82071476606585E+08
376,4.70983957128871E+08
377,4.67165104488480E+08
378,4.76903062115544E+08
379,4.79108036139102E+08
380,4.71362553668593E+08
381,4.76761067785036E+08
382,4.95681491261341E+08
383,5.06955462548981E+08
384,4.97569381719467E+08
385,4.73561280706040E+08
386,4.53162990402341E+08
387,4.50694001434776E+08
388,4.62755495626904E+08
389,4.72076959704602E+08
390,4.65594137414880E+08
391,4.53954454152253E+08
392,4.55939371956902E+08
393,4.70531476906818E+08
394,4.79296464113682E+08
395,4.71607867639610E+08
396,4.62253951770751E+08
397,4.68196993685945E+08
398,4.83512844929229E+08
399,4.90607800086405E+08
400,4.80783312861658E+08
401,4.61099913841408E+08
402,4.47535184892128E+08
403,4.50979520233575E+08
404,4.67265776852018E+08
405,4.81911231644349E+08
406,4.82754925392572E+08
407,4.70023565804089E+08
408,4.56491905476732E+08
409,4.56251252685706E+08
410,4.66743924533170E+08
411,4.72253533225497E+08
412,4.63575522261759E+08
413,4.48177207218904E+08
414,4.40818287912451E+08
415,4.47417599499785E+08
416,4.60660331802727E+08
417,4.65861238937943E+08
418,4.61432631340207E+08
419,4.67569171642557E+08
420,4.74851467741954E+08
421,4.69183245211480E+08
422,4.53256388550502E+08
423,4.38747735864315E+08
424,4.36539353833060E+08
425,4.45925810103313E+08
426,4.53459073257821E+08
427,4.49177424162819E+08
428,4.39620597582548E+08
429,4.39218199265080E+08
430,4.50075299303454E+08
431,4.60728362150262E+08
432,4.60138907586680E+08
433,4.47264213509940E+08
434,4.31709429281642E+08
435,4.26384048884822E+08
436,4.33471878326301E+08
437,4.38636794090855E+08
438,4.33916038055454E+08
439,4.36517275845714E+08
440,4.49733049490424E+08
441,4.58214670886777E+08
442,4.52291054696081E+08
443,4.34834297430761E+08
444,4.16970788842778E+08
445,4.10506302455548E+08
446,4.19303315257306E+08
447,4.35757963677866E+08
448,4.47029929947794E+08
449,4.44360549269881E+08
450,4.30405738425348E+08
451,4.18191276549963E+08
452,4.19030399680250E+08
453,4.28909226202752E+08
454,4.33417555465671E+08
455,4.24602421717361E+08
456,4.08794034152453E+08
457,4.00168657823018E+08
458,4.06100692187027E+08
459,4.16124347815056E+08
460,4.13382121356022E+08
461,4.16048411549566E+08
462,4.31011867671247E+08
463,4.40500585161881E+08
464,4.34188957766106E+08
465,4.15786447508877E+08
466,3.96464278495317E+08
467,3.88229340406937E+08
468,3.95739595018106E+08
469,4.13290452291756E+08
470,4.27437687098526E+08
471,4.26401822726946E+08
472,4.16571404875197E+08
473,4.16759996651592E+08
474,4.28368298627420E+08
475,4.34707328960171E+08
476,4.26272758346131E+08
477,4.10501800857229E+08
478,4.02259107520243E+08
479,4.07459248753048E+08
480,4.18271686457106E+08
481,4.22508632704912E+08
482,4.15419129859077E+08
483,4.04965254121213E+08
484,4.03932679579832E+08
485,4.15326984783684E+08
486,4.30570040067853E+08
487,4.38257245456383E+08
488,4.32054471711583E+08
489,4.15554948990146E+08
490,4.00718484668136E+08
491,3.98707942225578E+08
492,4.04732625616440E+08
493,4.03604726747204E+08
494,4.00286455755570E+08
495,4.08891422571631E+08
496,4.22461673349913E+08
497,4.26809927368100E+08
498,4.18461585308402E+08
499,4.09134828556633E+08
500,4.11347821670963E+08
501,4.17768664561703E+08
502,4.13207219100582E+08
503,4.03043500643610E+08
504,4.03572462157898E+08
505,4.04755179668149E+08
506,3.95677779522758E+08
507,3.91919363543529E+08
508,3.99751368518278E+08
509,4.09610321329545E+08
510,4.10220619755858E+08
511,4.01462022801067E+08
512,3.94105516616649E+08
513,3.97760194361145E+08
514,4.10305740563280E+08
515,4.20696117515916E+08
516,4.19095596168039E+08
517,4.05887440474417E+08
518,3.91903662189855E+08
519,3.88667329190105E+08
520,3.95959664386706E+08
521,4.02085534575126E+08
522,3.98309977004858E+08
523,3.91704398114419E+08
524,3.94456069156041E+08
525,4.06730046829710E+08
526,4.17654133936861E+08
527,4.17452754725711E+08
528,4.05718075098913E+08
529,3.91369690663544E+08
530,3.84565771118133E+08
531,3.89237445039966E+08
532,3.99231801859828E+08
533,4.03976047033640E+08
534,3.98947653871951E+08
535,3.90760696441993E+08
536,3.89600152666393E+08
537,3.97785630134567E+08
538,4.07972096444291E+08
539,4.10599667801630E+08
540,4.03550528267331E+08
541,3.95309205785323E+08
542,3.95145512762200E+08
543,4.01700637756937E+08
544,4.03849034311514E+08
545,3.99634067973980E+08
546,4.02440566669212E+08
547,4.05786530779843E+08
548,4.00058218138877E+08
549,3.89749951370522E+08
550,3.85277413436039E+08
551,3.91682203266850E+08
552,4.03922158332397E+08
553,4.11727931097563E+08
554,4.09023922729387E+08
555,3.99740155251864E+08
556,3.95929228471042E+08
557,3.99063469528065E+08
558,3.95283737482816E+08
559,3.86303945918933E+08
560,3.84446601372484E+08
561,3.91638726816626E+08
562,3.99907097547941E+08
563,4.01526210266499E+08
564,3.95365054169599E+08
565,3.88783922927106E+08
566,3.90007999897382E+08
567,3.98143518427827E+08
568,4.04172876993629E+08
569,4.01438727740003E+08
570,3.90940944849282E+08
571,3.79840313384815E+08
572,3.76494316205342E+08
573,3.82489106302529E+08
574,3.91359931883522E+08
575,3.94486720103351E+08
576,3.89274069291484E+08
577,3.81914236704901E+08
578,3.81342124555634E+08
579,3.87886462480779E+08
580,3.92321077748102E+08
581,3.88117733656936E+08
582,3.79541852340270E+08
583,3.76999694717844E+08
584,3.82769419748421E+08
585,3.87423760341314E+08
586,3.83500094006433E+08
587,3.78033031626290E+08
588,3.80253365697729E+08
589,3.80629980093103E+08
590,3.74953261713478E+08
591,3.74716691169426E+08
592,3.80330471594015E+08
593,3.80737824968861E+08
594,3.73242271300320E+08
595,3.66075200351025E+08
596,3.67209166568971E+08
597,3.75888382361624E+08
598,3.83866528307579E+08
599,3.83405153456033E+08
600,3.74773612031032E+08
601,3.66898616110273E+08
602,3.67079484129846E+08
603,3.73113747802682E+08
604,3.77041832332416E+08
605,3.74034774125763E+08
606,3.66751313883689E+08
607,3.62902339632507E+08
608,3.66726764690882E+08
609,3.74089099726558E+08
610,3.77222332333083E+08
611,3.72971528081800E+08
612,3.66530071381138E+08
613,3.65798793083562E+08
614,3.71110046740378E+08
615,3.74269332681812E+08
616,3.70747851950907E+08
617,3.68756420900288E+08
618,3.72127193028068E+08
619,3.71847861386405E+08
620,3.64464412371557E+08
621,3.55941506729240E+08
622,3.53950329759978E+08
623,3.59791777026914E+08
624,3.66399766250303E+08
625,3.66030156961271E+08
626,3.61461902378702E+08
627,3.62676501287571E+08
628,3.69621419393034E+08
629,3.72581216278263E+08
630,3.66846253335837E+08
631,3.58448807824988E+08
632,3.57884129893620E+08
633,3.58071730739963E+08
634,3.50424051186007E+08
635,3.45631298443614E+08
636,3.49740776144695E+08
637,3.58501004985093E+08
638,3.63801306087058E+08
639,3.60828741498210E+08
640,3.52514626652519E+08
641,3.47328673545484E+08
642,3.50388974979402E+08
643,3.58029774234972E+08
644,3.61248185161503E+08
645,3.55647747164372E+08
646,3.46156949139906E+08
647,3.41804015150003E+08
648,3.45812258987511E+08
649,3.51413729201274E+08
650,3.50395892673142E+08
651,3.42611327190889E+08
652,3.35973197434733E+08
653,3.37393646974395E+08
654,3.46524385217147E+08
655,3.56279157254563E+08
656,3.58816184009724E+08
657,3.52150658125255E+08
658,3.42041467885395E+08
659,3.37620760565926E+08
660,3.41562687097840E+08
661,3.46305660160873E+08
662,3.44119070034836E+08
663,3.36774198369506E+08
664,3.32297238824900E+08
665,3.36063766180439E+08
666,3.45105506222991E+08
667,3.51331166998481E+08
668,3.49934646784911E+08
669,3.44690006397026E+08
670,3.45415219666341E+08
671,3.48590805048008E+08
672,3.44668829796659E+08
673,3.42971348636429E+08
674,3.47656494290608E+08
675,3.48099433601856E+08
676,3.40295186673877E+08
677,3.31665027420828E+08
678,3.31461471957932E+08
679,3.31954278208461E+08
680,3.24182605873440E+08
681,3.16759884312114E+08
682,3.18433968434257E+08
683,3.29821897521562E+08
684,3.44952725496415E+08
685,3.54345197903183E+08
686,3.51783842380793E+08
687,3.39435104216338E+08
688,3.26113772878433E+08
689,3.21192697575926E+08
690,3.27036137031189E+08
691,3.38630663882840E+08
692,3.48845567345683E+08
693,3.51614402056256E+08
694,3.45267574536660E+08
695,3.34344865178080E+08
696,3.28603606652103E+08
697,3.32342301893111E+08
698,3.36158529107308E+08
699,3.30801634109169E+08
700,3.21906201960411E+08
701,3.20679043238131E+08
702,3.27879881759496E+08
703,3.31888667237421E+08
704,3.26203257713153E+08
705,3.17928471900485E+08
706,3.17473715385503E+08
707,3.26009541900557E+08
708,3.35266836777039E+08
709,3.35829477673077E+08
710,3.26550087797921E+08
711,3.16418067200177E+08
712,3.15943180022779E+08
713,3.18821878215024E+08
714,3.13789082018056E+08
715,3.14181578362280E+08
716,3.24341973865462E+08
717,3.32848572455629E+08
718,3.30101474933139E+08
719,3.17095801244645E+08
720,3.02407586813359E+08
721,2.95733068072400E+08
722,3.01463546565454E+08
723,3.15994628554587E+08
724,3.30201390984141E+08
725,3.34942360614382E+08
726,3.27451327005844E+08
727,3.12974118322738E+08
728,3.00476494271444E+08
729,2.97428019659904E+08
730,3.04884746486659E+08
731,3.15174473290990E+08
732,3.17724362805200E+08
733,3.13819225276873E+08
734,3.16760906689630E+08
735,3.23745128244580E+08
736,3.23168557820399E+08
737,3.16143941526203E+08
738,3.14779328211547E+08
739,3.20157721210292E+08
740,3.19656636073835E+08
741,3.08969652130143E+08
742,2.94798083453542E+08
743,2.86672309247662E+08
744,2.89815833307871E+08
745,3.00056846633842E+08
746,3.07184034661118E+08
747,3.04281902563512E+08
748,2.96536121146920E+08
749,2.95581394673469E+08
750,3.03716655562108E+08
751,3.11485536932197E+08
752,3.09361791008594E+08
753,2.98689011762664E+08
754,2.92962876303485E+08
755,2.95533133897223E+08
756,2.88704394064054E+08
757,2.78425350856821E+08
758,2.77595600465851E+08
759,2.87557272821067E+08
760,3.02262482834243E+08
761,3.13252815707548E+08
762,3.13702560329304E+08
763,3.03370695849160E+08
764,2.88550412776196E+08
765,2.78203068219002E+08
766,2.78509309286141E+08
767,2.87861317613108E+08
768,2.96954277718654E+08
769,2.96951067454850E+08
770,2.90836627308434E+08
771,2.90121077640849E+08
772,2.98819054779517E+08
773,3.08466347425012E+08
774,3.09074463982910E+08
775,2.98787453216597E+08
776,2.84113165118993E+08
777,2.73848945992647E+08
778,2.73487037712364E+08
779,2.82685255758501E+08
780,2.95845829693554E+08
781,3.05758711352944E+08
782,3.07018610769105E+08
783,3.00365618816387E+08
784,2.93936794812257E+08
785,2.95300432689015E+08
786,3.01218769395496E+08
787,3.02303581323938E+08
788,2.95352455178666E+08
789,2.87446455491407E+08
790,2.87041736940370E+08
791,2.90019183944309E+08
792,2.86940500801408E+08
793,2.83542979105655E+08
794,2.87381191617657E+08
795,2.88828402909966E+08
796,2.83575794526261E+08
797,2.82985430611317E+08
798,2.86871530604079E+08
799,2.84047936206083E+08
800,2.77603100972539E+08
801,2.77638982710313E+08
802,2.85792963784706E+08
803,2.95235924379021E+08
804,2.97725466950362E+08
805,2.91239993247383E+08
806,2.83586409189568E+08
807,2.84294122850285E+08
808,2.90610687298361E+08
809,2.91252346745104E+08
810,2.84260005902326E+08
811,2.80222104228309E+08
812,2.86030470772132E+08
813,2.95722231463222E+08
814,2.99386942698210E+08
815,2.92987139313544E+08
816,2.80277858060346E+08
817,2.69129968801387E+08
818,2.66463565363707E+08
819,2.73297299848390E+08
820,2.84409229005422E+08
821,2.91238126517011E+08
822,2.88459950238367E+08
823,2.80979388967105E+08
824,2.79044482552855E+08
825,2.85231066167196E+08
826,2.91264823703227E+08
827,2.88770353523725E+08
828,2.78608736766939E+08
829,2.69099441831845E+08
830,2.68055748032503E+08
831,2.75593673031275E+08
832,2.84506192888442E+08
833,2.86757586483459E+08
834,2.81831297317451E+08
835,2.81548098629613E+08
836,2.83691544502503E+08
837,2.77132124227548E+08
838,2.67541339559157E+08
839,2.63732487162914E+08
840,2.67303775256918E+08
841,2.72395767141961E+08
842,2.71760888341120E+08
843,2.64673767159075E+08
844,2.58315248978085E+08
845,2.58889197530456E+08
846,2.65291400068470E+08
847,2.70566539559225E+08
848,2.69511135334111E+08
849,2.66788674230546E+08
850,2.69869807907657E+08
851,2.76805878078919E+08
852,2.80554959524976E+08
853,2.77828453030080E+08
854,2.70798044099225E+08
855,2.65437290911820E+08
856,2.65928383734778E+08
857,2.68230712830961E+08
858,2.65623933893423E+08
859,2.62746226522939E+08
860,2.65202533118569E+08
861,2.67598198877822E+08
862,2.64356506727111E+08
863,2.57488813560518E+08
864,2.53561179206807E+08
865,2.56564645154507E+08
866,2.65345655272184E+08
867,2.74872302508877E+08
868,2.79479722621365E+08
869,2.76538866319195E+08
870,2.68498276133255E+08
871,2.62060915689899E+08
872,2.62534108706310E+08
873,2.66748948208630E+08
874,2.66635615012906E+08
875,2.60624968031683E+08
876,2.55576029696404E+08
877,2.56976147415761E+08
878,2.57765029382765E+08
879,2.54239724025651E+08
880,2.55466298147673E+08
881,2.63028454946814E+08
882,2.70654856544964E+08
883,2.71658415155477E+08
884,2.66431562927569E+08
885,2.62730517631746E+08
886,2.65825420610667E+08
887,2.72631891104665E+08
888,2.75806264812487E+08
889,2.71916478867124E+08
890,2.65936251875106E+08
891,2.65106627250879E+08
892,2.70442658406118E+08
893,2.76074569169682E+08
894,2.76179291732809E+08
895,2.70939908994926E+08
896,2.66567069773187E+08
897,2.68029985232779E+08
898,2.74097744556110E+08
899,2.79305005926481E+08
900,2.79123522888179E+08
901,2.74115065063628E+08
902,2.70151131577930E+08
903,2.72054233841807E+08
904,2.78765899719581E+08
905,2.85366742178113E+08
906,2.87158257455844E+08
907,2.83556669701879E+08
908,2.79345064133393E+08
909,2.79999669385163E+08
910,2.83856535180288E+08
911,2.84812688059390E+08
912,2.80967215713748E+08
913,2.76695508246705E+08
914,2.77247017029034E+08
915,2.80012395572770E+08
916,2.78794843508654E+08
917,2.76285517771066E+08
918,2.78105917664762E+08
919,2.79041098208931E+08
920,2.76201980189654E+08
921,2.75647958491353E+08
922,2.78823078717497E+08
923,2.79351349389868E+08
924,2.77199476300401E+08
925,2.79753869804541E+08
926,2.85497910446988E+08
927,2.87531963917590E+08
928,2.83140562587214E+08
929,2.74853854392748E+08
930,2.67807405307972E+08
931,2.66297240144438E+08
932,2.70640932655343E+08
933,2.76411344646337E+08
934,2.78009888995766E+08
935,2.74550028457797E+08
936,2.71851757207979E+08
937,2.74621044280107E+08
938,2.79368476560610E+08
939,2.79614405246229E+08
940,2.74211296402299E+08
941,2.68252197958958E+08
942,2.67481985171646E+08
943,2.72420497558937E+08
944,2.77845579063262E+08
945,2.77991629115522E+08
946,2.72193936948120E+08
947,2.65083992717560E+08
948,2.62050918618903E+08
949,2.64539193254613E+08
950,2.68941550295637E+08
951,2.69804302854725E+08
952,2.65726735759084E+08
953,2.61238051831179E+08
954,2.61390794114807E+08
955,2.66750034946667E+08
956,2.73363873808127E+08
957,2.76319310867545E+08
958,2.73692532804013E+08
959,2.70743714358001E+08
960,2.72458509104599E+08
961,2.70745214631527E+08
962,2.65299757254646E+08
963,2.62925424965852E+08
964,2.65362034631124E+08
965,2.67611585421378E+08
966,2.65008274282876E+08
967,2.59806078118753E+08
968,2.57938106360288E+08
969,2.60862703046185E+08
970,2.63991333572284E+08
971,2.62767928826036E+08
972,2.60071022525880E+08
973,2.61626870387673E+08
974,2.66847797678146E+08
975,2.70495253663914E+08
976,2.69390366779091E+08
977,2.65412192183099E+08
978,2.63575869681365E+08
979,2.66451657355721E+08
980,2.71044460442638E+08
981,2.72900686367732E+08
982,2.70388603947137E+08
983,2.67566398142628E+08
984,2.68944894977472E+08
985,2.68959596516197E+08
986,2.64235803403914E+08
987,2.59546957387495E+08
988,2.59155200025993E+08
989,2.62474110533595E+08
990,2.64591584243388E+08
991,2.62442656372175E+08
992,2.58928198607896E+08
993,2.58723040739686E+08
994,2.63224836756515E+08
995,2.70299952571691E+08
996,2.76621623115227E+08
997,2.79115815585482E+08
998,2.76596544061446E+08
999,2.71351195169366E+08
1000,2.68333959415514E+08
1001,2.69991958042869E+08
1002,2.71459657315030E+08
1003,2.69687141874694E+08
1004,2.70930525404388E+08
1005,2.73730213746249E+08
1006,2.73004993301258E+08
1007,2.68989073159060E+08
1008,2.65927509039415E+08
1009,2.67174057025115E+08
1010,2.71482008315254E+08
1011,2.74164180059727E+08
1012,2.72338004410228E+08
1013,2.68607496116342E+08
1014,2.67735004381941E+08
1015,2.70675191117741E+08
1016,2.74181870899745E+08
1017,2.74374941201280E+08
1018,2.71064538730933E+08
1019,2.68484485590827E+08
1020,2.70148197798007E+08
1021,2.74734765366333E+08
1022,2.78301641702792E+08
1023,2.77842642230531E+08
1024,2.73490625878692E+08
1025,2.68124960498821E+08
1026,2.65557439802397E+08
1027,2.67133425494202E+08
1028,2.69653990915317E+08
1029,2.69036150035042E+08
1030,2.67643256891157E+08
1031,2.69403145427186E+08
1032,2.72209484417279E+08
1033,2.71973282060913E+08
1034,2.70989490394096E+08
1035,2.73464923882084E+08
1036,2.76997970985211E+08
1037,2.77911074130168E+08
1038,2.75315707647974E+08
1039,2.70449628503046E+08
1040,2.65225338753801E+08
1041,2.61828175191843E+08
1042,2.61936159447338E+08
1043,2.64962684680658E+08
1044,2.67122948175339E+08
1045,2.66390787758813E+08
1046,2.68265855611230E+08
1047,2.72586392195253E+08
1048,2.75472691981940E+08
1049,2.74981405637639E+08
1050,2.71547238981027E+08
1051,2.67808052145362E+08
1052,2.66825198412007E+08
1053,2.69072790747736E+08
1054,2.71499768217722E+08
1055,2.71060779665507E+08
1056,2.67823787023926E+08
1057,2.64693418693691E+08
1058,2.64699670851580E+08
1059,2.67357047389330E+08
1060,2.68861461137241E+08
1061,2.67067389834212E+08
1062,2.65128080778794E+08
1063,2.66309329062975E+08
1064,2.70005933490328E+08
1065,2.73248429474252E+08
1066,2.73390193366657E+08
1067,2.70108130027829E+08
1068,2.66042509340127E+08
1069,2.64905403179115E+08
1070,2.67650354227614E+08
