case,alpha,status,health_verdict,min_state_finite_fraction,first_bad_day,nonfinite_state_records,run_dir,iterations,last_day,fields,max_abs_mass_rel_change,max_abs_tracer_mass_rel_change,max_abs_mechanical_energy_rel_change,max_abs_potential_enstrophy_rel_change,mass_verdict,quantity_verdict,energy_verdict,enstrophy_verdict,output_dir
TC3,0,available,finite state fields,1.0,nan,0,/scratch/p8190783-hmh85/MITgcm/Sandbox/vortexSphere_Williamson_TC3/run_alpha_0,6,5.0,"eta:Eta,u:U,v:V,kinetic:momKE",6.698794490146559e-16,nan,6.41547437152198e-07,5.460238622398025e-07,preserved to roundoff,small drift,small drift,small drift,/scratch/p8190783-hmh85/MITgcm/Sandbox/output/TestCase3/Diagnosis/conservation/alpha_0
