iteration,day,l1_eta,l2_eta,linf_eta,mean_error_eta,mean_abs_error_eta,rmse_eta,max_abs_error_eta,min_error_eta,max_error_eta,eta_min,eta_max,reference_min_eta,reference_max_eta,l1_u,l2_u,linf_u,mean_error_u,mean_abs_error_u,rmse_u,max_abs_error_u,min_error_u,max_error_u,u_min,u_max,reference_min_u,reference_max_u,l1_v,l2_v,linf_v,mean_error_v,mean_abs_error_v,rmse_v,max_abs_error_v,min_error_v,max_error_v,v_min,v_max,reference_min_v,reference_max_v
0.0,0.0,2.081773925316359e-08,2.3850892276872493e-08,3.204945251309471e-08,3.959030551177983e-08,1.3215157579380583e-05,2.0313261680127915e-05,6.1035140106469044e-05,-6.10340664479736e-05,6.1035140106469044e-05,-1904.405029296875,-7.657945388928056e-10,-1904.4050777944308,-7.657945388928056e-10,4.42462474208163e-05,5.457001833965505e-05,0.00010903737369771179,2.5404911443889086e-09,0.0013400477659304244,0.0017186743273164202,0.00420986198088881,-0.00420986198088881,0.0042098554439928965,-1.8455314636230469,38.60934829711914,-1.8455268326092724,38.609348685891504,1.1718140955980639e-05,0.004209868731286725,1.9296586233024777,-1.4957904054786068e-18,1.1718140955980639e-05,0.004209868731286725,1.9296586233024777,-1.9296586233024777,1.9296586233024777,-1.9296586513519287,1.9296586513519287,-1.9296586233024777,1.9296586233024777
8640.0,1.0,3.2614672380332947e-06,1.0098004935133694e-05,0.0009981548375351066,3.959030752259628e-08,0.002070388285992548,0.008600240792395679,1.900891141026932,-1.900891141026932,0.6518695183835916,-1904.4052376502711,0.00160423831606315,-1904.4050777944308,-7.657945388928056e-10,4.603908780078868e-05,0.00020862505913438328,0.08070186387459327,2.259865219568908e-05,0.0013943459694142648,0.006570614122527727,3.1158464019355225,-0.2189468943141488,3.1158464019355225,-1.8455900161854664,38.60935350452084,-1.8455268326092724,38.609348685891504,0.00016294557833467838,0.004689716909010188,1.9296586233024777,-4.511548042446212e-07,0.00016294557833467838,0.004689716909010188,1.9296586233024777,-1.9296586233024777,1.9296586233024777,-1.9314768013830315,1.931483980758874,-1.9296586233024777,1.9296586233024777
17280.0,2.0,4.382899263688612e-06,1.6044811744902406e-05,0.0012162091744748508,3.959030998918187e-08,0.0027822763903335066,0.013665000696792788,2.3161549275300786,-2.3161549275300786,0.8738147950227813,-1904.4052967906848,0.0036201100264067008,-1904.4050777944308,-7.657945388928056e-10,4.71920254481709e-05,0.00023476664411359988,0.08009544600671682,6.800820280303172e-05,0.001429263993172021,0.007393939317316807,3.092433003025326,-0.21856617873357442,3.092433003025326,-1.8457674388364311,38.60935706863486,-1.8455268326092724,38.609348685891504,0.0002304710605057267,0.00496558039538233,1.9296586233024777,-6.543662985395956e-07,0.0002304710605057267,0.00496558039538233,1.9296586233024777,-1.9296586233024777,1.9296586233024777,-1.9301216578292655,1.9301374926241133,-1.9296586233024777,1.9296586233024777
25920.0,3.0,5.196117319430337e-06,2.2161465515758777e-05,0.0013375360244808363,3.959031030167079e-08,0.0032985094270880254,0.018874415389199387,2.5472103967542807,-2.5472103967542807,1.022381559782616,-1904.4052345437774,0.0009786282900328884,-1904.4050777944308,-7.657945388928056e-10,4.88138892180787e-05,0.00025005288182855013,0.0801753021770179,8.914810632951212e-05,0.0014783839761807033,0.007875377021046688,3.0955161977492005,-0.23964292097227735,3.0955161977492005,-1.8456754629529604,38.609361488455626,-1.8455268326092724,38.609348685891504,0.0002451958564635579,0.005105611677043065,1.9296586233024777,-1.8407734459086245e-06,0.0002451958564635579,0.005105611677043065,1.9296586233024777,-1.9296586233024777,1.9296586233024777,-1.9302746357694733,1.9302544814818658,-1.9296586233024777,1.9296586233024777
34560.0,4.0,7.130052664719988e-06,2.6936882460872412e-05,0.0014172745101774264,3.9590310256333986e-08,0.004526176851755798,0.02294152922761425,2.6990647738105054,-2.6990647738105054,1.1248031422924214,-1904.404915264813,0.001517790581023298,-1904.4050777944308,-7.657945388928056e-10,5.023756792015107e-05,0.00026048063534654236,0.08040169443921032,0.0001250502568927665,0.0015215016997239036,0.008203797512889058,3.1042570555399753,-0.26043406350759657,3.1042570555399753,-1.8457408552536352,38.60936926442904,-1.8455268326092724,38.609348685891504,0.0003169986069142631,0.005213123637149175,1.9296586233024777,-9.381640044205796e-07,0.0003169986069142631,0.005213123637149175,1.9296586233024777,-1.9296586233024777,1.9296586233024777,-1.9301644882660312,1.9300595554855897,-1.9296586233024777,1.9296586233024777
43200.0,5.0,9.40495495584509e-06,3.14601866829843e-05,0.0014740322198352673,3.959031191593637e-08,0.005970291022334794,0.026793924402434707,2.80715444428688,-2.80715444428688,1.1857117209810895,-1904.4049402003322,0.0037522588240145377,-1904.4050777944308,-7.657945388928056e-10,5.175930114490218e-05,0.00026824035575782326,0.08067049015412843,0.0001368592318076769,0.0015675891156526598,0.008448188712741935,3.114635083022522,-0.2721835592282962,3.114635083022522,-1.8458351445535133,38.60937183645737,-1.8455268326092724,38.609348685891504,0.0003599849674892098,0.00528210371998229,1.9296586233024777,-6.129851264450186e-07,0.0003599849674892098,0.00528210371998229,1.9296586233024777,-1.9296586233024777,1.9296586233024777,-1.9301769073165786,1.9300446542155894,-1.9296586233024777,1.9296586233024777
51840.0,6.0,1.044217957671771e-05,3.513839516583095e-05,0.0015138694338658358,3.959031542473753e-08,0.006628724036763196,0.029926570785588295,2.883020636971878,-2.883020636971878,1.2065292086829231,-1904.4052696151248,0.0015671402119935935,-1904.4050777944308,-7.657945388928056e-10,5.30041570605864e-05,0.000273736919452891,0.08086267681476483,0.00015796296559477944,0.0016052909883753873,0.008621302140198996,3.12205528481581,-0.278809278766994,3.12205528481581,-1.8457628768218048,38.60940349714003,-1.8455268326092724,38.609348685891504,0.000386466694273359,0.0053450699921328525,1.9296586233024777,4.4842374261721015e-07,0.000386466694273359,0.0053450699921328525,1.9296586233024777,-1.9296586233024777,1.9296586233024777,-1.9304156694511794,1.9303917503559216,-1.9296586233024777,1.9296586233024777
60480.0,7.0,1.3144316299578758e-05,3.84177955421318e-05,0.0015412548215506569,3.959031859682577e-08,0.008344047788270612,0.03271956138838868,2.93517350833622,-2.93517350833622,1.1998884404326873,-1904.4074219081533,0.0008304898245224224,-1904.4050777944308,-7.657945388928056e-10,5.489320502977082e-05,0.0002778973483075094,0.08094639507764592,0.0001662216814411485,0.001662502947770842,0.008752334206535374,3.125287592418763,-0.28437234004088974,3.125287592418763,-1.8455261698818448,38.60949064403342,-1.8455268326092724,38.609348685891504,0.0004291010306919844,0.005384335391478412,1.9296586233024777,-1.1641530685109062e-06,0.0004291010306919844,0.005384335391478412,1.9296586233024777,-1.9296586233024777,1.9296586233024777,-1.9304215572847288,1.9304893683438114,-1.9296586233024777,1.9296586233024777
69120.0,8.0,1.516296076366018e-05,4.0711334693596924e-05,0.0015536143371977372,3.9590318676340934e-08,0.009625488792270424,0.03467291644179713,2.9587110326936,-2.9587110326936,1.165148539148504,-1904.405627315525,0.0032134676652582988,-1904.4050777944308,-7.657945388928056e-10,5.73268817141519e-05,0.0002802163956220713,0.08071326462788991,0.00017200780069086963,0.0017362096052616991,0.008825372244722606,3.1162865775948347,-0.2750617923305103,3.1162865775948347,-1.8458683018541246,38.60961266859831,-1.8455268326092724,38.609348685891504,0.0004602626786251079,0.005404611053041515,1.9296586233024777,-7.573071533098029e-07,0.0004602626786251079,0.005404611053041515,1.9296586233024777,-1.9296586233024777,1.9296586233024777,-1.9304902199426048,1.9310061008282822,-1.9296586233024777,1.9296586233024777
77760.0,9.0,1.7789864047125985e-05,4.23694928568587e-05,0.0015481069590718617,3.959031609802876e-08,0.011293054151535713,0.03608513198016665,2.9482227538253483,-2.9482227538253483,1.0823452161623663,-1904.4051590775005,0.0022945520874335422,-1904.4050777944308,-7.657945388928056e-10,5.992581619827559e-05,0.000280248442763716,0.08079743777445164,0.0001718951228126209,0.0018149212825735925,0.008826381564515496,3.1195364479604253,-0.37468836958847884,3.1195364479604253,-1.8460286941549406,38.60976252035461,-1.8455268326092724,38.609348685891504,0.0004825930753595855,0.005400098871211121,1.9296586233024777,-6.73628175114922e-07,0.0004825930753595855,0.005400098871211121,1.9296586233024777,-1.9296586233024777,1.9296586233024777,-1.9306299899677806,1.9313165415961766,-1.9296586233024777,1.9296586233024777
86400.0,10.0,1.9968823702370373e-05,4.309873889395572e-05,0.0015118989199905215,3.9590314053616954e-08,0.012676263675537773,0.03670621421930417,2.879267980341865,-2.879267980341865,0.9530306641095194,-1904.4063257159034,0.00273957895025383,-1904.4050777944308,-7.657945388928056e-10,6.251555640846567e-05,0.0002758110344365144,0.08049470841194997,0.00015718853490980742,0.0018933545008756876,0.008686626072327223,3.1078482644461403,-0.3527890855937801,3.1078482644461403,-1.846063354553896,38.609925558168655,-1.8455268326092724,38.609348685891504,0.0005189946870099466,0.005359587660119523,1.9296586233024777,9.569677122999518e-08,0.0005189946870099466,0.005359587660119523,1.9296586233024777,-1.9296586233024777,1.9296586233024777,-1.930556664107724,1.9315556396163456,-1.9296586233024777,1.9296586233024777
95040.0,11.0,2.2439993443253167e-05,4.270669906350525e-05,0.001414074953098588,3.9590319248622777e-08,0.014244968957798454,0.036372322825534584,2.692971521062873,-2.692971521062873,0.7624390980790849,-1904.404707799479,0.0018483254714342947,-1904.4050777944308,-7.657945388928056e-10,6.470179887765235e-05,0.00026324916424533225,0.08080042072993554,0.0001382682406676336,0.0019595673326386256,0.008290991904380148,3.119651617928817,-0.346949722310714,3.119651617928817,-1.8457170883479808,38.61009440068389,-1.8455268326092724,38.609348685891504,0.0005526750817131369,0.005232924910704381,1.9296586233024777,1.6415242831766356e-06,0.0005526750817131369,0.005232924910704381,1.9296586233024777,-1.9296586233024777,1.9296586233024777,-1.9307007668044092,1.931589421995945,-1.9296586233024777,1.9296586233024777
103680.0,12.0,2.4472879389969297e-05,4.170750332233858e-05,0.001183692657226276,3.959031731478207e-08,0.015535450493764438,0.03552133057231522,2.2542303069697027,-2.2542303069697027,0.4959353695508071,-1904.4051822603228,0.0060354410151423924,-1904.4050777944308,-7.657945388928056e-10,6.687893203008578e-05,0.00023376923976789422,0.0796710013759498,8.95027971170847e-05,0.0020255042784162896,0.007362526220985256,3.076045472278188,-0.30006757809751483,3.076045472278188,-1.8456505210721235,38.610271485329115,-1.8455268326092724,38.609348685891504,0.0005509615055709912,0.004747528717165713,1.9296586233024777,1.6213571425974272e-06,0.0005509615055709912,0.004747528717165713,1.9296586233024777,-1.9296586233024777,1.9296586233024777,-1.9307330899552173,1.931804895254599,-1.9296586233024777,1.9296586233024777
