case,alpha,status,health_verdict,min_state_finite_fraction,first_bad_day,nonfinite_state_records,run_dir,iterations,last_day,fields,max_abs_mass_rel_change,max_abs_tracer_mass_rel_change,max_abs_mechanical_energy_rel_change,max_abs_potential_enstrophy_rel_change,mass_verdict,quantity_verdict,energy_verdict,enstrophy_verdict,output_dir
TC5,0,available,finite state fields,1.0,nan,0,/scratch/p8190783-hmh85/MITgcm/Sandbox/vortexSphere_Williamson_TC5/run_standard_cs32,16,15.0,"eta:Eta,u:U,v:V,kinetic:momKE",1.7862274544753514e-16,nan,0.44423297981725385,0.347356779246285,preserved to roundoff,not preserved,not preserved,not preserved,/scratch/p8190783-hmh85/MITgcm/Sandbox/output/TestCase5/Diagnosis/conservation/alpha_0
