iteration,day,volume_m3,mass_kg,conserved_scalar_integral,conserved_scalar_rel_change,kinetic_energy_j,potential_energy_j,mechanical_energy_j,ke_area_mean_j_m-2,zeta_mean_s-1,zeta_rms_s-1,zeta_min_s-1,zeta_max_s-1,pv_mean_s-1_m-1,pv_rms_s-1_m-1,pv_min_s-1_m-1,pv_max_s-1_m-1
0,0.0,1.52863325111142e+18,1.52863325111142e+18,nan,nan,4.6879022296863683e+20,9.351244302370294e+20,1.4039146532056662e+21,919080.3296167407,-2.9389487799423863e-22,7.812311886560634e-06,-1.3465559416603013e-05,1.9855224625948374e-05,8.053750403726303e-09,4.322443384445276e-08,-4.400066358234913e-08,1.515131349948575e-07
1440,1.0,1.5286332511114194e+18,1.5286332511114194e+18,nan,nan,4.687907431569119e+20,9.351236144660724e+20,1.4039143576229841e+21,919081.3494648259,6.998495432352811e-16,7.81233401560942e-06,-1.3465609412353885e-05,1.9855404190037728e-05,8.053741018383294e-09,4.32244144073828e-08,-4.40006639878635e-08,1.5151293302861403e-07
2880,2.0,1.52863325111142e+18,1.52863325111142e+18,nan,nan,4.6879274444519034e+20,9.351211600022486e+20,1.403913904447439e+21,919085.2730634859,6.353998998393298e-16,7.812364390655715e-06,-1.3465652031812698e-05,1.985554899412249e-05,8.053722372692119e-09,4.3224381358679e-08,-4.400066694207369e-08,1.5151264950997362e-07
4320,3.0,1.52863325111142e+18,1.52863325111142e+18,nan,nan,4.6879416861531144e+20,9.351196539467453e+20,1.4039138225620567e+21,919088.0652009499,6.669482632349922e-16,7.812390347858799e-06,-1.3465693562006453e-05,1.9855588432615455e-05,8.053711134123092e-09,4.3224379486551344e-08,-4.4000662548811694e-08,1.5151273921165915e-07
5760,4.0,1.52863325111142e+18,1.52863325111142e+18,nan,nan,4.687958401743873e+20,9.351180444104654e+20,1.4039138845848526e+21,919091.3423534824,4.482603751148999e-16,7.812404774349922e-06,-1.3465686169255601e-05,1.9855530581094196e-05,8.053703038118327e-09,4.3224385144856925e-08,-4.4000659155702224e-08,1.5151271197827287e-07
7200,5.0,1.52863325111142e+18,1.52863325111142e+18,nan,nan,4.687966481029387e+20,9.351171045618574e+20,1.403913752664796e+21,919092.9263268738,4.996503930786327e-16,7.812421303100682e-06,-1.3465702886351442e-05,1.9855532652795242e-05,8.053695311874847e-09,4.322438222070578e-08,-4.4000659006654455e-08,1.515127576421638e-07
