iter,residual
195,7.53111016957736E+06
196,7.51679731058554E+06
197,7.27944672907535E+06
198,7.87610646953643E+06
199,8.17102528147858E+06
200,7.83802946983726E+06
201,8.02378784742510E+06
202,7.89832090109138E+06
203,7.51762769144893E+06
204,7.46647301985250E+06
205,7.55493674261360E+06
206,7.52861444350401E+06
207,7.66457275282418E+06
208,7.32506329325147E+06
209,7.44942545870330E+06
210,7.53765260457985E+06
211,7.84979138156429E+06
212,7.82561347580133E+06
213,7.93791367578087E+06
214,8.11383608457991E+06
215,7.71033009237552E+06
216,7.44560276837791E+06
217,7.32189215923763E+06
218,7.66032786896462E+06
219,7.40849564399482E+06
220,7.36108204537395E+06
221,7.51236813462734E+06
222,7.73814437621065E+06
223,7.89335683271254E+06
224,8.09436449869587E+06
225,8.41141145696821E+06
226,8.37276722689501E+06
227,8.45103449798673E+06
228,8.62184662471772E+06
229,8.39123520817682E+06
230,7.83659509352442E+06
231,8.13742404544341E+06
232,8.24972073432676E+06
233,8.30429497283287E+06
234,8.40129593308049E+06
235,8.22026150535737E+06
236,8.27948054693691E+06
237,8.36403668149665E+06
238,8.22923932270219E+06
239,7.81793970938882E+06
240,8.11161968391510E+06
241,7.94459967166573E+06
242,7.80421635515305E+06
243,7.87850844700882E+06
244,7.97127748281348E+06
245,8.23943963738169E+06
246,7.96756598644620E+06
247,8.06361688664976E+06
248,8.01545922420274E+06
249,7.71656619530111E+06
250,7.81827771072791E+06
251,7.56688530117842E+06
252,7.33942835506559E+06
253,7.65930564538082E+06
254,7.57499666800626E+06
255,7.67107759591423E+06
256,7.60521856030845E+06
257,7.82520558547346E+06
258,8.08773177889586E+06
259,8.14519395449220E+06
260,8.19926797135043E+06
261,8.07880611713068E+06
262,7.73048441413423E+06
263,7.93741527084215E+06
264,8.25315680066137E+06
265,8.08036614944091E+06
266,7.67414833093115E+06
267,7.66007342945837E+06
268,7.48782698612384E+06
269,7.69355342375935E+06
270,7.79211928526719E+06
271,7.79599094377970E+06
272,7.90894069793352E+06
273,7.68129766090392E+06
274,7.58975434828414E+06
275,7.79434352796821E+06
276,8.01923131447431E+06
277,8.19099150899113E+06
278,8.14347099577425E+06
279,7.92615077243885E+06
280,7.75446491025993E+06
281,7.80686702611884E+06
282,7.70939227250636E+06
283,7.71297408946948E+06
284,7.65986780572930E+06
285,7.41670848724418E+06
286,7.44319551079244E+06
287,7.30124253720986E+06
288,7.33414383634584E+06
289,7.31734077875848E+06
290,7.41483090405145E+06
291,7.43318907204529E+06
292,7.34639490576134E+06
293,7.37466246673298E+06
294,7.22570220174549E+06
295,7.18023153737401E+06
296,7.24671953590497E+06
297,7.08925898140091E+06
298,7.22681809766319E+06
299,7.30858677231022E+06
300,7.55455499253412E+06
301,7.41552518506415E+06
302,7.30194592487132E+06
303,7.15844736442710E+06
304,7.54821025909266E+06
305,7.39326162640601E+06
306,7.32537320868462E+06
307,7.29047358518023E+06
308,7.29406301858727E+06
309,7.29265720902319E+06
310,7.19463485765192E+06
311,7.13268448779980E+06
312,7.03700109259272E+06
313,7.12298299175284E+06
314,7.14157086827068E+06
315,7.06133234856381E+06
316,7.02019761859402E+06
317,6.94765063010149E+06
318,7.02280346406579E+06
319,7.06135121387594E+06
320,6.85383023409997E+06
321,6.87312667057284E+06
322,6.95458635959965E+06
323,6.95581023661343E+06
324,7.05654260443603E+06
325,7.01002643814156E+06
326,6.75916301837928E+06
327,6.59741989717994E+06
328,6.72214419074863E+06
329,6.99599081243927E+06
330,7.02040201792250E+06
331,7.02734656396159E+06
332,6.97739494625918E+06
333,7.08479435042961E+06
334,7.04849553985600E+06
335,6.98721414334554E+06
336,7.07809944639226E+06
337,7.08038751877757E+06
338,6.87741038571964E+06
339,6.90736607149350E+06
340,6.94361637866075E+06
341,6.88987487604764E+06
342,6.85606266788110E+06
343,7.00634508520938E+06
344,7.13757780118587E+06
345,7.14610994791299E+06
346,7.29099434120139E+06
347,7.14621857817343E+06
348,7.27898162813916E+06
349,7.12038004874337E+06
350,7.21197244624393E+06
351,6.88518867076688E+06
352,6.76800818110537E+06
353,6.71271363539872E+06
354,6.75055050168798E+06
355,6.75552957250534E+06
356,6.68516072417854E+06
357,6.61194297088060E+06
358,6.80997187126039E+06
359,6.75201929090190E+06
360,6.82379256874580E+06
361,6.61139149020108E+06
362,6.52120274404853E+06
363,6.43707001008562E+06
364,6.37401990654199E+06
365,6.53586869558710E+06
366,6.57933324577159E+06
367,6.33997782167646E+06
368,6.29908345067141E+06
369,6.20571630272948E+06
370,6.10316051024983E+06
371,6.03997151484144E+06
372,5.96251596356593E+06
373,5.79788957826207E+06
374,5.75953040407875E+06
375,5.72414890668859E+06
376,5.69661299035707E+06
377,5.77071566648840E+06
378,5.78563498803987E+06
379,5.72818134188999E+06
380,5.69603864054358E+06
381,5.75855461433637E+06
382,5.74706954731172E+06
383,5.78251880560843E+06
384,5.84406236415828E+06
385,5.90634627163208E+06
386,5.99443333333122E+06
387,6.04416593344305E+06
388,6.07560345944385E+06
389,6.19949994094171E+06
390,6.42802415886090E+06
391,6.67783185128782E+06
392,7.02300234347104E+06
393,7.37400408301917E+06
394,7.78560504925445E+06
395,8.23736076242747E+06
396,8.99920444029469E+06
397,9.51268391212939E+06
398,1.00192456559103E+07
399,1.00740858121190E+07
400,1.05384380236123E+07
401,1.12461251420634E+07
402,1.17706277536149E+07
403,1.24633743443242E+07
404,1.32148070707405E+07
405,1.37373102457561E+07
406,1.36742964071263E+07
407,1.33843559124208E+07
408,1.31285657482070E+07
409,1.34078008766169E+07
410,1.31540630973068E+07
411,1.17994230850197E+07
412,1.08387685191775E+07
413,1.00557749630950E+07
414,9.64294883543112E+06
415,9.40051127926731E+06
416,8.84948900506443E+06
417,8.86462766462594E+06
418,8.71523295775359E+06
419,8.94387172392629E+06
420,8.72331910070288E+06
421,8.68920522564788E+06
422,8.99718721259099E+06
423,9.07679062115781E+06
424,8.94962008117059E+06
425,9.16182523070581E+06
426,9.09299537413529E+06
427,9.17893047714569E+06
428,9.31630878799642E+06
429,9.74605343742114E+06
430,9.50882608481070E+06
431,9.71288623304050E+06
432,9.48524703647085E+06
433,1.00514160833748E+07
434,9.96108061592679E+06
435,1.01485805838743E+07
436,9.93956433804873E+06
437,1.02656576411143E+07
438,1.04672284056517E+07
439,1.10451028417279E+07
440,1.14319056379120E+07
441,1.25665817582945E+07
442,1.36223440610214E+07
443,1.46394236626492E+07
444,1.53396142300690E+07
445,1.57901170337943E+07
446,1.66959753343925E+07
447,1.79435189159474E+07
448,1.77346637017966E+07
449,1.72459543544273E+07
450,1.71984676297468E+07
451,1.68768779338136E+07
452,1.69038497917377E+07
453,1.56613411427090E+07
454,1.52637620363438E+07
455,1.45131664284339E+07
456,1.41035815193839E+07
457,1.43039466033535E+07
458,1.42595550063894E+07
459,1.49321423626433E+07
460,1.41823703879965E+07
461,1.31902205069914E+07
462,1.37052530196043E+07
463,1.46287298372122E+07
464,1.43972932054201E+07
465,1.46261987476232E+07
466,1.43344083957120E+07
467,1.39695517314568E+07
468,1.31396699873605E+07
469,1.28400020971480E+07
470,1.20067616971659E+07
471,1.18636522999926E+07
472,1.12857488623209E+07
473,1.04006612053985E+07
474,1.02140625176781E+07
475,9.55821131017964E+06
476,9.86523834886517E+06
477,9.62213510617668E+06
478,9.59390942439001E+06
479,9.53490376824926E+06
480,9.57336462689095E+06
481,9.49334222228794E+06
482,9.84524711667860E+06
483,9.56410194990135E+06
484,9.53665407001830E+06
485,8.78531339445789E+06
486,8.75723116840377E+06
487,8.59902393809279E+06
488,7.88511436134027E+06
489,8.15697270807474E+06
490,8.02812251867802E+06
491,7.63411126284288E+06
492,7.11161995452321E+06
493,6.80537765425082E+06
494,6.43305586691975E+06
495,5.90119824075121E+06
496,5.68626212045709E+06
497,5.51906643783915E+06
498,5.59924484747040E+06
499,5.81139216741852E+06
500,5.60161305048348E+06
501,5.78725023794924E+06
502,5.46076741714670E+06
503,5.20760439830492E+06
504,4.88183047629948E+06
505,4.36839500483282E+06
506,4.12764045386618E+06
507,3.87755705269764E+06
508,3.62911675652223E+06
509,3.35827637146877E+06
510,3.10117104606659E+06
511,2.93865396152674E+06
512,2.71583050065750E+06
513,2.54006486696429E+06
514,2.30625914329633E+06
515,2.16372685902174E+06
516,2.08547259172090E+06
517,2.10057165257626E+06
518,2.17053280194842E+06
519,2.26241171941092E+06
520,2.12788680736767E+06
521,2.03803360461607E+06
522,2.05611253035337E+06
523,1.97493015382522E+06
524,1.89627642294923E+06
525,1.68540484750993E+06
526,1.70442181659709E+06
527,1.62797369775221E+06
528,1.56214161481546E+06
529,1.46873884968994E+06
530,1.43729131941759E+06
531,1.23334605889888E+06
532,1.16128632618349E+06
533,1.01802578610057E+06
534,9.02649224551772E+05
535,7.94401350379751E+05
536,7.29117410735912E+05
537,6.10384186453944E+05
538,5.03928943364377E+05
539,4.59896936691438E+05
540,3.70882894900142E+05
541,3.05681065832924E+05
542,2.68736711606801E+05
543,2.15170420809784E+05
544,1.96631729076808E+05
545,1.58582809604146E+05
546,1.31452861085147E+05
547,1.01028276064333E+05
548,8.09915473484146E+04
549,6.93273934207270E+04
550,5.95864227633256E+04
551,5.08974919091110E+04
552,4.77104398273835E+04
553,4.62429885951691E+04
554,3.55005495919774E+04
555,3.07863972508026E+04
556,2.48833483169539E+04
557,2.08912467947752E+04
558,1.96558988511705E+04
559,1.90485364758536E+04
560,1.58820586112203E+04
561,1.41390702455595E+04
562,1.12678923402268E+04
563,9.66773086599358E+03
564,8.47503500733072E+03
565,7.23886249513195E+03
566,7.04592370422388E+03
567,5.19552436779895E+03
568,3.97627637336864E+03
569,3.15778666847284E+03
570,2.57930661606451E+03
571,2.42094652665812E+03
572,1.77508724677040E+03
573,1.46065414596453E+03
574,1.12958639871794E+03
575,1.08131816370514E+03
576,1.01467815707797E+03
577,7.75621469403466E+02
578,6.07889941471598E+02
579,5.20203622299993E+02
580,5.44815542044625E+02
581,3.79504934790336E+02
582,2.72341255517067E+02
583,2.28178854453369E+02
584,2.33570341782534E+02
585,1.63357010298898E+02
586,1.14629017816262E+02
587,9.47920027554273E+01
588,9.22667477150959E+01
589,6.90456065134997E+01
590,5.62709996607856E+01
591,5.84237521898089E+01
592,4.51317568982000E+01
593,3.35783078389464E+01
594,2.61319656989737E+01
595,2.61770062901494E+01
596,1.68812525411796E+01
597,1.35982321912599E+01
598,1.33697258588582E+01
599,9.47556444108433E+00
600,7.15205572448712E+00
601,6.85978520815355E+00
602,5.30217044878358E+00
603,3.93611384600583E+00
604,4.16783013427732E+00
605,2.81652548568964E+00
606,2.19349378361361E+00
607,2.09030806939355E+00
608,1.46513816174488E+00
609,1.08290838787889E+00
610,1.14929829103443E+00
611,7.79337418588608E-01
612,6.88071368268757E-01
613,6.32430771189216E-01
614,4.22807727347145E-01
615,3.87665620732212E-01
616,2.98166866975619E-01
617,2.31454698297955E-01
618,2.30869509409592E-01
619,1.51785561221180E-01
620,1.24728466363272E-01
621,1.06466235737740E-01
622,7.58229219039366E-02
623,7.66479578825795E-02
624,4.55270769510055E-02
625,4.19155977179003E-02
626,3.26073253440589E-02
627,2.47844174442121E-02
628,2.65224252033389E-02
629,1.71079849498526E-02
630,1.50889126492841E-02
631,1.33508486347710E-02
632,1.00745655428982E-02
633,1.12427073402983E-02
634,7.14820891721049E-03
635,7.35901790253464E-03
636,4.90481438374042E-03
637,4.24457784154891E-03
638,3.61540493430428E-03
639,2.94813630188787E-03
640,3.13624113741313E-03
641,1.88177004256404E-03
642,2.16126801093717E-03
643,1.46057257418826E-03
644,1.67862774971400E-03
645,1.01052501045111E-03
646,1.03245478599757E-03
647,7.47539777939956E-04
648,7.10679077088873E-04
649,5.36974652419983E-04
650,5.47486815119912E-04
651,4.13793535037136E-04
652,3.88903103306038E-04
653,3.24975554886851E-04
654,3.11519961820225E-04
655,2.48819547174435E-04
656,2.23836306436389E-04
657,1.69043041834886E-04
658,1.66046983050379E-04
659,1.42546709941101E-04
660,1.29778284118407E-04
661,1.10242309723800E-04
662,9.07766816079576E-05
663,8.52205669052102E-05
664,7.68068667810095E-05
665,7.29967242980600E-05
666,6.48792338525740E-05
667,6.01707537675689E-05
668,5.70099057338327E-05
669,5.48179491292393E-05
670,5.34553282757007E-05
671,4.97568581083815E-05
672,5.32367988073166E-05
673,4.73549589864306E-05
674,5.34564472090684E-05
675,4.57441046817070E-05
676,5.41345315951356E-05
677,4.35955911724427E-05
678,4.82793325335287E-05
679,4.86028149105958E-05
680,4.62455421940931E-05
681,4.91750064596887E-05
682,4.53142067095409E-05
683,5.23805311862156E-05
684,4.58663390920017E-05
685,5.75785068978028E-05
686,5.11412183952260E-05
687,5.60490729464024E-05
688,5.67759317688279E-05
689,5.62770082640275E-05
690,7.11629464134760E-05
691,6.23016070186231E-05
692,8.35210027132719E-05
693,7.44198914749228E-05
694,7.40399056687616E-05
695,8.80534745217146E-05
696,7.56340862978528E-05
697,9.69948344293180E-05
698,8.70683302838548E-05
699,9.81807944282558E-05
700,1.03099273266060E-04
701,8.57100116368007E-05
702,9.83441161241094E-05
703,8.55958918312161E-05
704,9.98632411098704E-05
705,8.56946345877194E-05
706,9.50322041496320E-05
707,8.37591467118707E-05
708,6.73067881600129E-05
709,8.59763956900079E-05
710,6.77912195926449E-05
711,7.04755039108570E-05
712,7.57241167627784E-05
713,5.74479289745898E-05
714,6.83709700394678E-05
715,7.13154020825713E-05
716,5.29669609803736E-05
717,6.83979276865062E-05
718,5.62875346480467E-05
719,5.29539827419891E-05
720,6.27041317942477E-05
721,5.10464982763536E-05
722,5.20906334495942E-05
723,6.14642189106218E-05
724,5.06971407955700E-05
725,5.96161823654067E-05
726,5.65561419874979E-05
727,5.39212235818223E-05
728,6.04815210307367E-05
729,5.43919341446321E-05
730,5.69289261474084E-05
731,7.00509706103710E-05
732,5.73969360599458E-05
733,6.14969083371461E-05
734,7.60744622549386E-05
735,5.89542121435988E-05
736,6.67631372574896E-05
737,7.76721469105499E-05
738,5.91133157194489E-05
739,6.32256882546519E-05
740,9.07044910210005E-05
741,6.85853249442141E-05
742,7.28641785148660E-05
743,7.93139502971468E-05
744,7.32344076381535E-05
745,9.08411173580492E-05
746,8.60835447389979E-05
747,6.66590677060111E-05
748,7.65982750796565E-05
749,8.74382309944069E-05
750,6.26820407292188E-05
751,6.39298931249789E-05
752,7.80543082966622E-05
753,6.07645613836057E-05
754,5.51102260728388E-05
755,6.86751223029720E-05
756,5.85636618535066E-05
757,5.32496741259416E-05
758,6.65744076426186E-05
759,6.51033286395134E-05
760,5.02603233880269E-05
761,5.63826715059543E-05
762,5.75956670707380E-05
763,4.91313556988733E-05
764,5.50108995659745E-05
765,5.96919510905737E-05
766,4.88915276490188E-05
767,5.13270416941616E-05
768,5.82080310645377E-05
769,5.02657216032688E-05
770,4.75471670396044E-05
771,6.11601148436609E-05
772,5.49087511603609E-05
773,4.60085824925689E-05
774,5.02360335599840E-05
775,5.81828158871339E-05
776,4.82867355894918E-05
777,4.82342119815545E-05
778,6.03746616257953E-05
779,5.14896782914976E-05
780,4.46194672606137E-05
781,4.90958927606672E-05
782,5.66381779258946E-05
783,4.78127853713549E-05
784,4.47699094833839E-05
785,5.26175677763649E-05
786,4.98008724770427E-05
787,4.24272369136643E-05
788,4.35641302670962E-05
789,5.31121378546644E-05
790,5.14192076003036E-05
791,4.29249370372564E-05
792,4.36056442925855E-05
793,5.44471476128114E-05
794,5.38391732704168E-05
795,4.56063066637495E-05
796,4.79704497360600E-05
797,5.50523741515701E-05
798,4.62658624825645E-05
799,4.35990956999811E-05
800,4.71024279298919E-05
801,5.37786298228819E-05
802,4.72412495037125E-05
803,4.55892177609700E-05
804,5.08322432554398E-05
805,5.61058614135088E-05
806,4.55296431291428E-05
807,4.07250812736675E-05
808,4.21933503433295E-05
809,5.15992831852115E-05
810,4.38735613555862E-05
811,3.79665309489759E-05
812,3.90411112407791E-05
813,4.68023514978444E-05
814,4.72275396821758E-05
815,4.10396717820380E-05
816,4.04183505609703E-05
817,4.65651478758285E-05
818,4.87922481515814E-05
819,4.30133665585344E-05
820,4.07128374749266E-05
821,4.54054226558355E-05
822,4.89884359201197E-05
823,3.97682588291309E-05
824,3.81022649522969E-05
825,4.52056701268443E-05
826,5.62577982637073E-05
827,4.92555184867434E-05
828,3.87727318661812E-05
829,3.87844950452417E-05
830,4.56382053011324E-05
831,5.25950949474371E-05
832,4.53644188862440E-05
833,3.89091122758167E-05
834,4.14662085882982E-05
835,5.22936754041704E-05
836,5.01607353973660E-05
837,3.92853026604503E-05
838,3.69970158789257E-05
839,4.30189956781198E-05
840,4.65853051569966E-05
841,3.98544446680219E-05
842,3.47603940582355E-05
843,3.60401917551716E-05
844,4.46799534009632E-05
845,4.44741187169994E-05
846,3.94234373128488E-05
847,3.57155749247819E-05
848,4.00140321911264E-05
849,5.27207876881050E-05
850,5.23343234795786E-05
851,4.31703858308254E-05
852,3.55629808334428E-05
853,3.67244896580992E-05
854,4.47253156683339E-05
855,4.99424808960767E-05
856,4.24305451689170E-05
857,3.56789877908846E-05
858,3.61609705018904E-05
859,4.33545568303293E-05
860,5.14243041894491E-05
861,4.59723743336232E-05
862,3.87343171220175E-05
863,3.84279311172963E-05
864,4.52944530640330E-05
865,5.38347033365673E-05
866,5.21198461871679E-05
867,4.32974895207336E-05
868,3.76785379833702E-05
869,3.93309715003975E-05
870,4.31521257837254E-05
871,3.98783205619144E-05
872,3.54721011528932E-05
873,3.28749902709585E-05
874,3.48359518132927E-05
875,4.19071717780205E-05
876,4.64067484078306E-05
877,3.92765547064904E-05
878,2.98599436376735E-05
879,2.95148201546046E-05
880,3.36651743825256E-05
881,4.08323780763782E-05
882,4.02140542920099E-05
883,3.14501637337509E-05
884,2.86774761623878E-05
885,3.12697626381713E-05
886,3.78149839399590E-05
887,4.20021510294769E-05
888,3.55331000506008E-05
889,2.87743761171748E-05
890,2.66857092594650E-05
891,3.03391788499569E-05
892,3.77802930095907E-05
893,4.12424014231643E-05
894,3.36608860417764E-05
895,2.89930710345206E-05
896,2.81167438009510E-05
897,3.03122927055797E-05
898,3.75121202186143E-05
899,4.11303587971272E-05
900,3.53568638020864E-05
901,2.94896481810649E-05
902,2.64036557220614E-05
903,2.55595520016144E-05
904,2.90532452617660E-05
905,3.90832419557007E-05
906,3.98810613965168E-05
907,3.25275898720320E-05
908,2.73491044863286E-05
909,2.50301973657939E-05
910,2.55422537125195E-05
911,3.09830613789619E-05
912,3.78033540897672E-05
913,3.55518547073780E-05
914,2.94783710536124E-05
915,2.47955956741995E-05
916,2.33943469676930E-05
917,2.69256334486860E-05
918,3.43884213675305E-05
919,4.13159689901182E-05
920,3.61788480053448E-05
921,2.89756981089639E-05
922,2.52132553368001E-05
923,2.55140774174468E-05
924,3.10131752509869E-05
925,3.63847367673041E-05
926,3.89009975196175E-05
927,3.55619058031840E-05
928,2.95371463529537E-05
929,2.41840085972175E-05
930,2.43271658950158E-05
931,2.86889169218889E-05
932,3.47613735451804E-05
933,3.61509839487789E-05
934,3.13253086499432E-05
935,2.51869581379300E-05
936,2.10384714580374E-05
937,2.07979441596558E-05
938,2.38375135924879E-05
939,2.97274304145399E-05
940,3.40554766371018E-05
941,3.37042951242383E-05
942,2.75405238774936E-05
943,2.27346106858417E-05
944,2.15154008647703E-05
945,2.24528889596820E-05
946,2.81260436127458E-05
947,3.24895258410589E-05
948,3.33869381510103E-05
949,2.84258459394025E-05
950,2.33393295483107E-05
951,2.03855271885345E-05
952,2.03576472062214E-05
953,2.39997158256853E-05
954,3.03938549166902E-05
955,3.64948022834641E-05
956,3.65760963891137E-05
957,3.16374343055149E-05
958,2.51815681983589E-05
959,2.32489858523505E-05
960,2.17763490656821E-05
961,2.53501370799763E-05
962,3.05941337235926E-05
963,3.83253639056670E-05
964,3.53224945220762E-05
965,3.08948290843297E-05
966,2.58289778024362E-05
967,2.17440712064545E-05
968,2.10326941884593E-05
969,2.28693632094241E-05
970,2.66719337825721E-05
971,3.57245839315976E-05
972,4.43195849276837E-05
973,4.35188062505870E-05
974,3.23648115958311E-05
975,2.56108841273748E-05
976,2.31928153280478E-05
977,2.19205845238914E-05
978,2.38557913167502E-05
979,3.12795276780006E-05
980,3.75604227128764E-05
981,3.41424312480805E-05
982,3.02047100807958E-05
983,2.57832102953397E-05
984,2.20801980375021E-05
985,1.98703697249454E-05
986,1.88406931545631E-05
987,2.08682687985693E-05
988,2.43799099924706E-05
989,2.91397333788496E-05
990,3.14795729123946E-05
991,2.62057012186848E-05
992,2.19525546484350E-05
993,1.90669567094874E-05
994,1.73764526832538E-05
995,1.72973011136585E-05
996,1.88208515291297E-05
997,2.29502464395706E-05
998,2.95933949613789E-05
999,3.35088447901261E-05
1000,3.75703547794627E-05
1001,3.43426510890947E-05
1002,3.09170232370796E-05
1003,2.42952653553215E-05
1004,2.09332941905567E-05
1005,1.93745397661863E-05
1006,1.98106491625983E-05
1007,2.29754352270732E-05
1008,2.66123974823583E-05
1009,3.31694329570186E-05
1010,3.83025897358620E-05
1011,3.51241211711026E-05
1012,3.03725582700923E-05
1013,2.53924750718696E-05
1014,2.23163807428674E-05
1015,2.09579864513440E-05
1016,2.14229143174279E-05
1017,2.33012621945644E-05
1018,2.97255762731189E-05
1019,3.68514108131052E-05
1020,4.41161499040907E-05
1021,4.17763087018891E-05
1022,3.55349399943405E-05
1023,3.17757355868781E-05
1024,2.75833290629191E-05
1025,2.52747832472917E-05
1026,2.59461286077620E-05
1027,2.78152934331624E-05
1028,3.19885058374825E-05
1029,4.05619786163711E-05
1030,4.81938767455347E-05
1031,4.87649173517153E-05
1032,4.45316904226666E-05
1033,3.70441439209104E-05
1034,3.15659764571844E-05
1035,2.68221584092232E-05
1036,2.36847092883288E-05
1037,2.32377315218370E-05
1038,2.40901257040704E-05
1039,2.82999593162061E-05
1040,3.56233725398887E-05
1041,4.40031967332479E-05
1042,5.21921194170654E-05
1043,5.04921382220078E-05
1044,4.28867596044023E-05
1045,3.68438566079129E-05
1046,2.88313370576798E-05
1047,2.58007984466603E-05
1048,2.44746321596032E-05
1049,2.60980076710518E-05
1050,2.80086841072844E-05
1051,3.41734810915758E-05
1052,4.09949260801908E-05
1053,5.04433848256291E-05
1054,5.35144040995829E-05
1055,5.35485603660201E-05
1056,4.54115941662140E-05
1057,3.82293001635092E-05
1058,3.21516342424590E-05
1059,2.84925412563243E-05
1060,2.59056933732932E-05
1061,2.62805735472803E-05
1062,2.84772812488154E-05
1063,3.55241046627276E-05
1064,4.00659690893377E-05
1065,4.47368067152441E-05
1066,5.35748919535866E-05
1067,5.77297421962550E-05
1068,6.19310277542206E-05
1069,5.47502284211906E-05
1070,4.49971910779612E-05
