case,alpha,status,health_verdict,min_state_finite_fraction,first_bad_day,nonfinite_state_records,run_dir,iterations,last_day,fields,max_abs_mass_rel_change,max_abs_tracer_mass_rel_change,max_abs_mechanical_energy_rel_change,max_abs_potential_enstrophy_rel_change,mass_verdict,quantity_verdict,energy_verdict,enstrophy_verdict,output_dir
TC4,run_u0_20,available,finite state fields,1.0,nan,0,/scratch/p8190783-hmh85/MITgcm/Sandbox/vortexSphere_Williamson_TC4/run_u0_20,6,5.0,"eta:Eta,u:U,v:V,kinetic:momKE",7.640358826521852e-16,nan,0.00010797083575433942,4.616588140188974e-06,preserved to roundoff,small drift,noticeable drift,small drift,/scratch/p8190783-hmh85/MITgcm/Sandbox/output/TestCase4/Diagnosis/conservation/alpha_run_u0_20
