iter,residual
107,1.83638176211993E+08
108,1.72050605977016E+08
109,1.70860823826685E+08
110,1.70657587299941E+08
111,1.58036536608917E+08
112,1.65068161689696E+08
113,1.70108246300172E+08
114,1.84963118945715E+08
115,1.90646745680281E+08
116,2.00637104427729E+08
117,1.97329222647010E+08
118,1.99535870100086E+08
119,1.97062115019400E+08
120,2.04759713758946E+08
121,1.98672434090989E+08
122,2.03438021662525E+08
123,1.99046292329303E+08
124,1.82233570177209E+08
125,1.80404825228415E+08
126,1.67626955013697E+08
127,1.72470287678069E+08
128,1.71435071746939E+08
129,1.62890637118008E+08
130,1.62654056671424E+08
131,1.69436410462405E+08
132,1.72165359301393E+08
133,1.82974040473069E+08
134,1.88361705096258E+08
135,1.93057839438722E+08
136,1.91310608923924E+08
137,1.94177340417163E+08
138,2.00324829960333E+08
139,2.02189556032264E+08
140,2.01056789454601E+08
141,2.04285361433019E+08
142,1.93988550636413E+08
143,1.92541644761827E+08
144,1.87006788640346E+08
145,1.86640813796730E+08
146,1.85105866323217E+08
147,1.89157490051831E+08
148,2.14081476035793E+08
149,2.09602517102215E+08
150,2.05241054328869E+08
151,2.02124485726468E+08
152,1.98457845815849E+08
153,2.01961807028750E+08
154,2.03991479745428E+08
155,1.97430311967456E+08
156,1.91153660608297E+08
157,1.90456771727143E+08
158,1.74912242528393E+08
159,1.73238942631007E+08
160,1.73817257935196E+08
161,1.71731116735398E+08
162,1.69286388494611E+08
163,1.75191315987066E+08
164,1.90260616046931E+08
165,2.00482229142716E+08
166,2.08996993632478E+08
167,2.02947793523859E+08
168,2.02487018073951E+08
169,1.96272364321831E+08
170,1.93230396393060E+08
171,1.83333231651118E+08
172,1.85276143953453E+08
173,1.79218949853785E+08
174,1.80949601482363E+08
175,1.87686335243237E+08
176,1.79846063347003E+08
177,1.73381278033236E+08
178,1.68475553569223E+08
179,1.68152498310649E+08
180,1.61546651557233E+08
181,1.68367857742471E+08
182,1.65398571264857E+08
183,1.70791402814426E+08
184,1.71358447095089E+08
185,1.70378180952924E+08
186,1.72303330853307E+08
187,1.71054549325203E+08
188,1.71931326014746E+08
189,1.70066642064910E+08
190,1.64301874823188E+08
191,1.69198661063060E+08
192,1.70015019508884E+08
193,1.70507940464286E+08
194,1.67955900921079E+08
195,1.64052533788136E+08
196,1.73390701932451E+08
197,1.67641980846278E+08
198,1.67672865669584E+08
199,1.66267094521460E+08
200,1.70246521506138E+08
201,1.80438385335750E+08
202,1.74762762253389E+08
203,1.71902758221541E+08
204,1.68030215494505E+08
205,1.63232493349735E+08
206,1.63183562220768E+08
207,1.69249898884404E+08
208,1.71215822370067E+08
209,1.70183075192618E+08
210,1.73897976818317E+08
211,1.84317329531644E+08
212,1.79037555448858E+08
213,1.88609316274562E+08
214,1.99232752729892E+08
215,1.98918390062378E+08
216,1.98464431117557E+08
217,1.87695994906556E+08
218,1.93371975926382E+08
219,1.87693073450867E+08
220,1.91346046514333E+08
221,1.89679276609104E+08
222,1.90441626838904E+08
223,1.86227642159039E+08
224,1.86663530327696E+08
225,1.81080854132679E+08
226,1.90480275165516E+08
227,1.90783841104087E+08
228,1.90564591031405E+08
229,1.96181864279722E+08
230,2.03509249231484E+08
231,1.96728066038278E+08
232,1.97372924140348E+08
233,2.01384132638158E+08
234,2.00270906985718E+08
235,1.97187762228050E+08
236,1.92031163652275E+08
237,1.93566559736565E+08
238,1.87717259591621E+08
239,1.88503943277681E+08
240,1.79274007899020E+08
241,1.79815734454328E+08
242,1.75841181219445E+08
243,1.77170979355286E+08
244,1.77956073582577E+08
245,1.83705861758839E+08
246,1.86244160391000E+08
247,1.88851261995987E+08
248,1.84638871454929E+08
249,1.85343000141604E+08
250,1.86569104081377E+08
251,1.85924677590202E+08
252,1.78826133401528E+08
253,1.78947462015704E+08
254,1.84118460705942E+08
255,1.79769417738719E+08
256,1.81775734712470E+08
257,1.84094060428532E+08
258,1.89907627544645E+08
259,1.86629484327848E+08
260,1.83421314798699E+08
261,1.79967960500882E+08
262,1.85633120896567E+08
263,1.84397472697077E+08
264,1.91156623263829E+08
265,1.91400861447639E+08
266,1.95465532228552E+08
267,1.97456757545771E+08
268,1.96631318900686E+08
269,1.93064427316832E+08
270,1.97163084589981E+08
271,1.97155133487634E+08
272,1.97786743369942E+08
273,1.95045717149188E+08
274,1.90089452959520E+08
275,1.89054565958457E+08
276,1.90483875960062E+08
277,1.87238064640556E+08
278,1.84810401921932E+08
279,1.81682492648914E+08
280,1.84638696393027E+08
281,1.86333313502280E+08
282,1.84895768250220E+08
283,1.86168194543332E+08
284,1.84029593728879E+08
285,1.76248043937512E+08
286,1.76961214196884E+08
287,1.86554059081345E+08
288,1.83657104698071E+08
289,1.80918524091946E+08
290,1.75374354111919E+08
291,1.75537034782436E+08
292,1.78874216192053E+08
293,1.77634522331215E+08
294,1.71196664731594E+08
295,1.73183327786559E+08
296,1.73874714580685E+08
297,1.77643741359571E+08
298,1.84436088043878E+08
299,1.80502672245390E+08
300,1.81527257387922E+08
301,1.90133504450613E+08
302,1.84551830929800E+08
303,1.86796321108946E+08
304,1.91916273267540E+08
305,1.86881905498335E+08
306,1.82958392235738E+08
307,1.81293945413550E+08
308,1.72661977844225E+08
309,1.73510018434847E+08
310,1.79310250653083E+08
311,1.79981572946174E+08
312,1.83273162526862E+08
313,1.82762211798074E+08
314,1.81515261789557E+08
315,1.77986952206276E+08
316,1.74650784489773E+08
317,1.78214393478500E+08
318,1.75007666974747E+08
319,1.77127306532226E+08
320,1.76131418091801E+08
321,1.75040154896535E+08
322,1.72275891648744E+08
323,1.72235377514115E+08
324,1.74713931678841E+08
325,1.77122887123001E+08
326,1.78327994436468E+08
327,1.81859349458092E+08
328,1.81308655656291E+08
329,1.79619772487037E+08
330,1.85089516743587E+08
331,1.82878065444550E+08
332,1.88090263803374E+08
333,1.91003889499827E+08
334,1.85056164001222E+08
335,1.84971109709053E+08
336,1.83329645528575E+08
337,1.81683667197860E+08
338,1.79215909876175E+08
339,1.80324292625843E+08
340,1.78419159532179E+08
341,1.82870256326964E+08
342,1.84723240943514E+08
343,1.83378110388161E+08
344,1.82342823495735E+08
345,1.81029692096629E+08
346,1.77854160628080E+08
347,1.76625974795063E+08
348,1.76439283995848E+08
349,1.76805721170876E+08
350,1.80384325613061E+08
351,1.84431645278824E+08
352,1.78308323131504E+08
353,1.81476997086796E+08
354,1.78553237375269E+08
355,1.77314092218525E+08
356,1.76236377898310E+08
357,1.71693756865992E+08
358,1.73475822977593E+08
359,1.78739165983289E+08
360,1.76115392568825E+08
361,1.76734323250159E+08
362,1.78921428432974E+08
363,1.73886940390459E+08
364,1.68661613488212E+08
365,1.64654218850359E+08
366,1.59455133153522E+08
367,1.58574078875235E+08
368,1.55080402828459E+08
369,1.55365621660486E+08
370,1.55656994908879E+08
371,1.55216518820327E+08
372,1.55389970989227E+08
373,1.57361063070775E+08
374,1.56338662506828E+08
375,1.54772411959649E+08
376,1.53493979284610E+08
377,1.51194299628530E+08
378,1.50373722892339E+08
379,1.51331590647098E+08
380,1.51602727670561E+08
381,1.50196752987980E+08
382,1.51034325484186E+08
383,1.51718645886191E+08
384,1.54846227086884E+08
385,1.55565401004328E+08
386,1.55341101069242E+08
387,1.59700231682713E+08
388,1.61694033382147E+08
389,1.63797601370208E+08
390,1.67804582591486E+08
391,1.72260665082455E+08
392,1.75050411987128E+08
393,1.80277681703833E+08
394,1.90731784898258E+08
395,1.98752153420065E+08
396,2.01353743873811E+08
397,2.11290673781398E+08
398,2.19236423103602E+08
399,2.33259840041915E+08
400,2.45840539593098E+08
401,2.53765038017626E+08
402,2.72702896038867E+08
403,2.77859943162409E+08
404,2.71852112425056E+08
405,2.79844750254675E+08
406,2.91425883657248E+08
407,2.79300172719638E+08
408,2.78014609579268E+08
409,2.63917886688693E+08
410,2.59614292841068E+08
411,2.67495920053157E+08
412,2.59093556866488E+08
413,2.64550158297906E+08
414,2.67898281145766E+08
415,2.62229288138765E+08
416,2.94813010052121E+08
417,2.92470969359143E+08
418,3.21216179411890E+08
419,3.35812292652800E+08
420,3.42717332402125E+08
421,3.54854058656182E+08
422,3.74053408902423E+08
423,3.74726304978567E+08
424,3.73546630155283E+08
425,3.74546993539160E+08
426,3.82008715535935E+08
427,4.02075402869642E+08
428,4.11779991557735E+08
429,4.00253123579679E+08
430,3.69082710365018E+08
431,3.49858283507548E+08
432,3.39505963496006E+08
433,3.35369006256248E+08
434,3.21607602009626E+08
435,3.24377364554599E+08
436,3.21449689099741E+08
437,3.28992955105457E+08
438,3.34007649821227E+08
439,3.26847010972421E+08
440,3.19746430429560E+08
441,3.33920556887377E+08
442,3.38041568196944E+08
443,3.49988637594384E+08
444,3.53665984288454E+08
445,3.60382405723812E+08
446,3.55995489552410E+08
447,3.48827431578765E+08
448,3.46351847613591E+08
449,3.49523250389076E+08
450,3.56756703480282E+08
451,3.68056337893489E+08
452,3.63508143121248E+08
453,3.78329925529227E+08
454,3.72764121691317E+08
455,3.62415007434201E+08
456,3.70023778331394E+08
457,3.66938887000426E+08
458,3.90630569051031E+08
459,4.08424292013096E+08
460,4.44703105527435E+08
461,4.46925791468486E+08
462,4.68826012534660E+08
463,4.82009494761963E+08
464,4.92883297754264E+08
465,5.25069136908785E+08
466,5.40971850145857E+08
467,5.50226181088835E+08
468,5.27593114626565E+08
469,4.96281213578859E+08
470,4.77969744581284E+08
471,4.75622376379612E+08
472,4.60206060365575E+08
473,4.46893869979475E+08
474,4.22220815469244E+08
475,4.12303437811855E+08
476,4.24925770660264E+08
477,4.15453877384415E+08
478,4.06517201752914E+08
479,3.87643231918275E+08
480,3.97084642292182E+08
481,3.91484579367707E+08
482,3.99407009065677E+08
483,4.17632766421610E+08
484,4.31372999125766E+08
485,4.60527523907177E+08
486,4.66874411560796E+08
487,4.50155266510613E+08
488,4.47534962992257E+08
489,4.78636640945269E+08
490,4.65998772883552E+08
491,4.39289867168800E+08
492,4.20093245334927E+08
493,4.13342327421750E+08
494,4.11829088179632E+08
495,4.23701206428342E+08
496,4.20498511457765E+08
497,3.92191066013409E+08
498,3.55248926576302E+08
499,3.45938900263842E+08
500,3.03360391506873E+08
501,2.92166583706087E+08
502,2.69092978349722E+08
503,2.45034536250281E+08
504,2.23272664797250E+08
505,2.07978149483438E+08
506,1.94430441343652E+08
507,1.78921999556313E+08
508,1.83216808175776E+08
509,1.66420642176549E+08
510,1.63855382201994E+08
511,1.66445858377628E+08
512,1.61699272016931E+08
513,1.57383502043122E+08
514,1.52696817754527E+08
515,1.54890871270607E+08
516,1.48526960147877E+08
517,1.47865748581176E+08
518,1.51348398971562E+08
519,1.51177125726575E+08
520,1.42783788996371E+08
521,1.44190473627552E+08
522,1.45579491263804E+08
523,1.52443504240575E+08
524,1.49792987901181E+08
525,1.39620478977340E+08
526,1.43946096676460E+08
527,1.46265277651785E+08
528,1.38460952068903E+08
529,1.34369341880890E+08
530,1.28746631409740E+08
531,1.21560272405377E+08
532,1.05781938206022E+08
533,9.96710659835444E+07
534,9.19481302835779E+07
535,8.56588999458227E+07
536,8.08969046951977E+07
537,7.67051960284345E+07
538,8.07432907333582E+07
539,6.90797501465614E+07
540,6.77420414297348E+07
541,6.51847314521824E+07
542,5.69409166169726E+07
543,5.27373448464542E+07
544,4.74869954191224E+07
545,4.28272489682834E+07
546,3.93900210533528E+07
547,3.49152626199677E+07
548,3.51329307337751E+07
549,3.53521661450551E+07
550,3.92544124978730E+07
551,3.32395646955928E+07
552,2.79022269946754E+07
553,2.47748717357682E+07
554,2.20831568476511E+07
555,2.10750086262026E+07
556,1.90245586530646E+07
557,1.58954401002471E+07
558,1.63289628866962E+07
559,1.40146383010898E+07
560,1.14543171178776E+07
561,9.95702884784891E+06
562,9.29545822738159E+06
563,7.72904060223368E+06
564,8.61723019768434E+06
565,7.61962902930165E+06
566,5.88959299297439E+06
567,5.10299380455770E+06
568,4.56038988339265E+06
569,4.31683893424924E+06
570,4.29231937147785E+06
571,3.46084637225512E+06
572,2.59341442698202E+06
573,2.35455686590576E+06
574,2.13245669448675E+06
575,2.01113697874431E+06
576,1.50049520823930E+06
577,1.16181265524875E+06
578,1.21076608533186E+06
579,1.20133282914943E+06
580,7.47636950310969E+05
581,6.77256759011948E+05
582,5.64870698436601E+05
583,5.61811336937420E+05
584,3.98747781082441E+05
585,3.26378486698787E+05
586,2.68297231348275E+05
587,2.53035421187892E+05
588,1.82294119110488E+05
589,1.42740239687187E+05
590,1.36598750806950E+05
591,1.05881981245598E+05
592,8.49493408044651E+04
593,7.07893613495223E+04
594,6.42568377253038E+04
595,4.84667446112066E+04
596,3.82719968399305E+04
597,4.27597394093056E+04
598,3.07045893944496E+04
599,2.33586796294025E+04
600,2.17062736108981E+04
601,1.81715413589817E+04
602,1.21438205609865E+04
603,1.05964652515975E+04
604,9.24745646424295E+03
605,6.48461084241034E+03
606,6.54236054840728E+03
607,4.82449512519780E+03
608,3.29561524753703E+03
609,3.69630038415859E+03
610,2.38164067278885E+03
611,1.74460384977517E+03
612,1.81082797632623E+03
613,1.35210186108935E+03
614,1.02272346122743E+03
615,1.08767080338710E+03
616,7.22119809590378E+02
617,6.47594414926921E+02
618,5.58687253414286E+02
619,3.60812804075119E+02
620,3.79439182568361E+02
621,2.31857882261464E+02
622,2.37248655588257E+02
623,1.66799688399882E+02
624,1.22242980464498E+02
625,1.29136411278136E+02
626,9.09127411461961E+01
627,9.28268436189051E+01
628,6.94965436588374E+01
629,5.25167433961803E+01
630,5.55942152732202E+01
631,3.40221913392639E+01
632,3.66003193522118E+01
633,2.59521048754736E+01
634,2.48712971097300E+01
635,2.13034359605120E+01
636,1.67468709305830E+01
637,1.74529163668758E+01
638,1.12774319729371E+01
639,1.31935103377400E+01
640,8.82767974806765E+00
641,8.87145808775374E+00
642,6.90161759876363E+00
643,6.50576810457772E+00
644,5.47021780560466E+00
645,3.86812969493107E+00
646,3.70845021016890E+00
647,2.68509209957301E+00
648,2.61097113007752E+00
649,1.86999083639856E+00
650,1.84114682144010E+00
651,1.39801570702099E+00
652,1.33321563127241E+00
653,9.15043470043796E-01
654,1.11647820828878E+00
655,6.35213375700225E-01
656,7.17580384331543E-01
657,4.95604135109076E-01
658,5.42139819070527E-01
659,3.92535644315559E-01
660,4.08355192793541E-01
661,3.01925131093340E-01
662,3.28901888176859E-01
663,2.47435798158530E-01
664,3.05848452019433E-01
665,1.97811499475890E-01
666,2.25622389237372E-01
667,1.73010872806086E-01
668,1.84392174689258E-01
669,1.24268537059378E-01
670,1.23815081228156E-01
671,9.71126146185026E-02
672,1.01917954764747E-01
673,7.60369187909603E-02
674,8.03329429296930E-02
675,6.46922200662390E-02
676,5.53078104814848E-02
677,5.46096394893372E-02
678,3.78775280606568E-02
679,4.66982873452268E-02
680,2.89764670302493E-02
681,3.41511225053693E-02
682,2.58416512848652E-02
683,2.72691557914135E-02
684,2.35921519601565E-02
685,2.12038768516030E-02
686,2.05486083393254E-02
687,1.63861682199814E-02
688,1.87701924342767E-02
689,1.26531164384265E-02
690,1.52089957349520E-02
691,1.08963504234078E-02
692,1.26604076437719E-02
693,9.75837265370685E-03
694,9.33568086215056E-03
695,9.49886743372383E-03
696,7.25191744484673E-03
697,9.06110549811067E-03
698,6.98237817597291E-03
699,6.82400761272041E-03
700,7.07344634619404E-03
701,6.03623462235376E-03
702,6.90724792653745E-03
703,5.41883781987050E-03
704,6.09728139658616E-03
705,5.62827984713659E-03
706,5.16818830277439E-03
707,5.77262928083870E-03
708,4.40307043955460E-03
709,5.02798853350649E-03
710,4.66622972597315E-03
711,4.07840777246565E-03
712,5.00400317368338E-03
713,3.69723881795282E-03
714,3.71265843717091E-03
715,4.03415300596943E-03
716,3.28506940549586E-03
717,3.71588928061615E-03
718,3.52701370859326E-03
719,3.00274510454641E-03
720,3.35334245481104E-03
721,3.01774942517663E-03
722,2.94958186537152E-03
723,3.22503262497858E-03
724,2.80004973059372E-03
725,3.06484625157364E-03
726,3.40273333676961E-03
727,2.89687132987210E-03
728,3.05948966047406E-03
729,3.01819720427890E-03
730,2.95589868460228E-03
731,3.53451042820432E-03
732,3.28341484745649E-03
733,3.14088229249516E-03
734,3.94780375249081E-03
735,3.65455327057958E-03
736,3.60532480779268E-03
737,4.33983722715165E-03
738,3.52883323801103E-03
739,3.70327530337409E-03
740,4.87091884999450E-03
741,4.04428148519914E-03
742,4.19171492905004E-03
743,5.48572938109994E-03
744,4.76622655914649E-03
745,4.84628797580733E-03
746,6.09451562801277E-03
747,5.25936785904977E-03
748,5.00020505383591E-03
749,7.06371130707145E-03
750,5.74279174560921E-03
751,4.78077667419824E-03
752,6.00995987233981E-03
753,5.56613057267753E-03
754,4.71675438925512E-03
755,6.12522720732120E-03
756,5.33968441508091E-03
757,4.28407937120503E-03
758,5.26471206834567E-03
759,6.19995188714523E-03
760,4.22090928128338E-03
761,4.60290510560959E-03
762,5.39270859064370E-03
763,4.32870769612412E-03
764,3.91404680531103E-03
765,4.82998275572830E-03
766,4.45566643305167E-03
767,3.72661911971068E-03
768,3.93953854388364E-03
769,4.71316672667547E-03
770,3.80587934616056E-03
771,3.66319047978174E-03
772,4.69734225333042E-03
773,3.84395822151701E-03
774,3.20947139506719E-03
775,3.59062729233040E-03
776,3.76298814651978E-03
777,3.30503834415953E-03
778,3.62750938854951E-03
779,4.34904822877784E-03
780,3.57300214541468E-03
781,2.97449157506693E-03
782,3.07280174608894E-03
783,3.58395947722298E-03
784,2.99390086343795E-03
785,2.89934384689205E-03
786,3.44340837482590E-03
787,3.43970514485681E-03
788,2.75603270042039E-03
789,2.71047232704733E-03
790,3.30224848947972E-03
791,3.53967658159736E-03
792,2.73136200681279E-03
793,2.83236665684471E-03
794,3.72566964929874E-03
795,3.65248721282034E-03
796,2.68533767067568E-03
797,2.40148168662255E-03
798,2.91903851298658E-03
799,3.02855558336947E-03
800,2.43594479640321E-03
801,2.47548440007573E-03
802,2.90241851387296E-03
803,2.69023110373692E-03
804,2.40380064286977E-03
805,2.64966651518162E-03
806,3.12509903493803E-03
807,2.77325112397111E-03
808,2.51808118852714E-03
809,2.59444005428663E-03
810,3.24508683659317E-03
811,2.98134247665365E-03
812,2.43334193445293E-03
813,2.41978969199806E-03
814,3.05649669028242E-03
815,2.73696628544725E-03
816,2.24615180837381E-03
817,2.30737840748042E-03
818,2.56499560942269E-03
819,2.58572292595277E-03
820,2.13680944182416E-03
821,2.17861034962801E-03
822,2.62012863925098E-03
823,2.80202104268015E-03
824,2.18777670319189E-03
825,1.99282910785551E-03
826,2.15232464707867E-03
827,2.53475617952413E-03
828,2.30091959533198E-03
829,1.97422757643173E-03
830,1.91189727797053E-03
831,2.25604887637416E-03
832,2.57572750525674E-03
833,2.27239137827912E-03
834,1.99238782880674E-03
835,1.91021293412461E-03
836,2.25500854742779E-03
837,2.36061275791094E-03
838,1.92714525848447E-03
839,1.71866600532054E-03
840,1.75642052746526E-03
841,2.11040344319303E-03
842,2.47966608793129E-03
843,2.18255195585361E-03
844,1.79818699534486E-03
845,1.76594643687483E-03
846,1.96710249412427E-03
847,2.23338172684838E-03
848,1.96190057854294E-03
849,1.65659640974812E-03
850,1.61620601576844E-03
851,1.92166745689277E-03
852,2.20999485286388E-03
853,1.85740449277858E-03
854,1.49901056192806E-03
855,1.47727362320928E-03
856,1.71137867835309E-03
857,1.99877294317173E-03
858,1.99613174838229E-03
859,1.65442937613168E-03
860,1.52247595546778E-03
861,1.58802326585112E-03
862,1.82908630706738E-03
863,2.06210525011368E-03
864,1.78707572005110E-03
865,1.49952703720008E-03
866,1.47242568893893E-03
867,1.63045605202069E-03
868,1.82830139872573E-03
869,1.64575636689580E-03
870,1.51476504439339E-03
871,1.55670465018744E-03
872,1.71638942216184E-03
873,1.87281779815968E-03
874,1.68845650621426E-03
875,1.56240257162930E-03
876,1.72416043082731E-03
877,1.92229645164736E-03
878,1.83279474066852E-03
879,1.50412556050504E-03
880,1.36591002859457E-03
881,1.41369568199189E-03
882,1.70464569309025E-03
883,1.94038738274593E-03
884,1.72575984783598E-03
885,1.52847611627228E-03
886,1.47064848501620E-03
887,1.60200521127603E-03
888,1.93973747242437E-03
889,1.96866788628203E-03
890,1.63994186198867E-03
891,1.34496222894853E-03
892,1.31285969702161E-03
893,1.46386588599080E-03
894,1.81155871471490E-03
895,1.98973811495215E-03
896,1.62802343306584E-03
897,1.42538630173932E-03
898,1.40728479191445E-03
899,1.53739542509763E-03
900,1.88918486238783E-03
901,2.16895954806505E-03
902,1.85289219956780E-03
903,1.45512647760446E-03
904,1.31829130349221E-03
905,1.35092977221184E-03
906,1.61892076084173E-03
907,1.94414731252376E-03
908,1.86094918059869E-03
909,1.52863508885410E-03
910,1.28937086729731E-03
911,1.26167873177623E-03
912,1.43240338120804E-03
913,1.82727417837496E-03
914,2.10088399249947E-03
915,1.82948993149560E-03
916,1.39613789213172E-03
917,1.19763366390278E-03
918,1.19269444617631E-03
919,1.41152580677976E-03
920,1.59964366185268E-03
921,1.51937403656582E-03
922,1.40152010949228E-03
923,1.14743518555381E-03
924,1.04311805680342E-03
925,1.09667972550974E-03
926,1.23438978479911E-03
927,1.43295933255173E-03
928,1.40447996027920E-03
929,1.19491569866577E-03
930,1.03836505310719E-03
931,9.74429552876170E-04
932,9.68969433247346E-04
933,1.07557618078868E-03
934,1.28271471967804E-03
935,1.70166311365401E-03
936,1.71295245298834E-03
937,1.42621123502004E-03
938,1.15147173076978E-03
939,1.02348101451820E-03
940,1.02339129716210E-03
941,1.09002635439762E-03
942,1.27279439475079E-03
943,1.43167783965868E-03
944,1.47969202187277E-03
945,1.26922067024066E-03
946,1.13145570303863E-03
947,1.04294446776858E-03
948,1.05065139323180E-03
949,1.11526467839609E-03
950,1.28073474344668E-03
951,1.53066208625622E-03
952,1.60407908778646E-03
953,1.37060547827590E-03
954,1.13974844883644E-03
955,1.07347191424598E-03
956,1.11904671374281E-03
957,1.24140347554087E-03
958,1.43042556536432E-03
959,1.64052139830797E-03
960,1.49152680849667E-03
961,1.22680931793366E-03
962,1.07885348701577E-03
963,1.06422811804737E-03
964,1.11433854796421E-03
965,1.27934902067903E-03
966,1.54574923044850E-03
967,1.84752847779098E-03
968,1.71008183934867E-03
969,1.44051978726788E-03
970,1.20565033258598E-03
971,1.10843734498646E-03
972,1.11434413962327E-03
973,1.18443803467769E-03
974,1.35270831449610E-03
975,1.65418906849832E-03
976,1.67783801825446E-03
977,1.44415954054120E-03
978,1.23057852659862E-03
979,1.06351864461251E-03
980,9.67073339745912E-04
981,9.82272080869468E-04
982,1.13566606078108E-03
983,1.42176408804548E-03
984,1.91202312189002E-03
985,2.12451339068631E-03
986,1.91855351482880E-03
987,1.53146009466476E-03
988,1.23241677429150E-03
989,1.05446405651289E-03
990,1.00122361722077E-03
991,1.03527949405255E-03
992,1.19205628803273E-03
993,1.47855008852120E-03
994,1.80332127032679E-03
995,1.88924106611376E-03
996,1.84417086478166E-03
997,1.46107547744976E-03
998,1.27109679759914E-03
999,1.10221475357480E-03
1000,1.03727771121200E-03
1001,1.09838930413622E-03
1002,1.17144888119479E-03
1003,1.41442651872387E-03
1004,1.63846650937904E-03
1005,1.51759936608687E-03
1006,1.25638031986376E-03
1007,1.08599453910865E-03
1008,1.01680585893725E-03
1009,8.88573420587355E-04
1010,8.56958566911791E-04
1011,8.98981030535967E-04
1012,1.05267140450643E-03
1013,1.20773664603271E-03
1014,1.25999305568230E-03
1015,1.21247408551631E-03
1016,1.08766724553678E-03
1017,8.81280985051772E-04
1018,7.63478761859515E-04
1019,7.31071756217524E-04
1020,7.55305862651622E-04
1021,8.45740823390382E-04
1022,1.04752384471000E-03
1023,1.34110054015137E-03
1024,1.49954115193770E-03
1025,1.54870536689985E-03
1026,1.59954959137696E-03
1027,1.31731389196955E-03
1028,1.04281613623268E-03
1029,9.12047733915052E-04
1030,8.36803564512520E-04
1031,8.60322192734154E-04
1032,9.68717924929113E-04
1033,1.09174872905172E-03
1034,1.27574121443159E-03
1035,1.39727961314684E-03
1036,1.35507333362301E-03
1037,1.23417203034784E-03
1038,9.90597409440806E-04
1039,8.33980903865915E-04
1040,7.43029746468251E-04
1041,6.96827474531146E-04
1042,6.88841305064901E-04
1043,7.21145760389957E-04
1044,7.86749592258358E-04
1045,9.33688875968715E-04
1046,1.03666930153029E-03
1047,1.18890999086263E-03
1048,1.45646407170083E-03
1049,1.35825890103633E-03
1050,1.15676675085113E-03
1051,9.52077638219492E-04
1052,8.13698860830626E-04
1053,7.45990495898265E-04
1054,7.16528161583487E-04
1055,7.72528806671784E-04
1056,8.40718156983458E-04
1057,9.30819018247233E-04
1058,1.14912740412651E-03
1059,1.45045857820951E-03
1060,1.71118324428620E-03
1061,1.91972743841361E-03
1062,1.84944361505258E-03
1063,1.50204370330308E-03
1064,1.25789331198048E-03
1065,9.58625937090755E-04
1066,7.67685027316459E-04
1067,6.38942214890039E-04
1068,6.20521728952892E-04
1069,5.99356684077570E-04
1070,6.37725650404278E-04
