iteration,day,eta_finite_fraction,u_finite_fraction,v_finite_fraction,scalar_finite_fraction,minimum_state_finite_fraction,volume_m3,volume_rel_change,mass_kg,mass_rel_change,eta_volume_anomaly_m3,eta_volume_anomaly_delta_m3,tracer_area_integral,tracer_area_rel_change,tracer_mass_integral,tracer_mass_rel_change,kinetic_energy_j,kinetic_energy_rel_change,surface_potential_energy_j,surface_potential_energy_rel_change,potential_energy_anomaly_j,mechanical_energy_j,mechanical_energy_rel_change,mechanical_energy_anomaly_j,mechanical_energy_anomaly_rel_change,zeta_mean_s-1,zeta_rms_s-1,zeta_min_s-1,zeta_max_s-1,pv_mean_s-1_m-1,pv_rms_s-1_m-1,pv_min_s-1_m-1,pv_max_s-1_m-1,potential_enstrophy,potential_enstrophy_rel_change
604800,5.25,1.0,1.0,1.0,1.0,1.0,2.0402578876391537e+18,1.254743341765612e-16,2.0402578876391537e+21,1.2848571819679867e-16,1.3068282753229141,1.3068282753229141,4194970256357787.0,8.113646330633974e-10,1.6779880825340051e+19,-1.1113100072919558e-08,1.0137869841421341e+24,0.0,1.4807943448552845e+17,48.00000000000517,1.4807943453680896e+17,1.0137871322215685e+24,1.460656299110525e-07,1.0137871322215687e+24,1.4606563004344494e-07,8.817417303008248e-25,8.205530943908622e-06,-0.0027778223319380813,0.0027778223319380813,1.5022596719483214e-25,2.114994112162548e-08,-7.577193812341896e-07,6.821845981631053e-07,456.3236793236516,4.484062099004584e-07
691200,6.0,1.0,1.0,1.0,1.0,1.0,2.0402578876391537e+18,1.254743341765612e-16,2.0402578876391537e+21,1.2848571819679867e-16,1.1200168952345848,1.1200168952345848,4194970252953712.0,-1.0119261267730401e-13,1.6779881011867912e+19,3.061037200670798e-12,1.0137869841421344e+24,2.6478487117996483e-16,1.0879305390772626e+17,35.00000000000085,1.0879305395167626e+17,1.0137870929351883e+24,1.0731352438103814e-07,1.0137870929351883e+24,1.0731352438103814e-07,8.817417303008248e-25,8.205530943908622e-06,-0.0027778223319380813,0.0027778223319380813,6.49849896073075e-24,2.1149937343577945e-08,-7.536257503911309e-07,6.784990491579427e-07,456.32362501468833,3.293920318096079e-07
777600,6.75,1.0,1.0,1.0,1.0,1.0,2.0402578876391526e+18,-3.764230025296836e-16,2.0402578876391526e+21,-3.8545715459039603e-16,1.6802679151296616,1.6802679151296616,4194970299169101.0,1.1016756189738175e-08,1.6779881196279941e+19,1.099312877356515e-08,1.0137869841421344e+24,2.6478487117996483e-16,2.447843712923923e+17,80.00000000000462,2.4478437135832608e+17,1.0137872289265056e+24,2.414554293608642e-07,1.0137872289265058e+24,2.414554294932566e-07,8.817417303008248e-25,8.205530943908622e-06,-0.0027778223319380813,0.0027778223319380813,2.9401049455000455e-24,2.1149950428966173e-08,-7.660415257867884e-07,6.896771329696225e-07,456.32381307269486,7.415075966518754e-07
806400,7.0,1.0,1.0,1.0,1.0,1.0,2.0402578876391537e+18,1.254743341765612e-16,2.0402578876391537e+21,1.2848571819679867e-16,1.306735560297966,1.306735560297966,4194970256357857.5,8.113814389036653e-10,1.6779880825340365e+19,-1.1113081399128024e-08,1.0137869841421341e+24,0.0,1.480794344855052e+17,47.999999999997485,1.4807943453678163e+17,1.0137871322215685e+24,1.460656299110525e-07,1.0137871322215687e+24,1.4606563004344494e-07,8.817417303008248e-25,8.205530943908622e-06,-0.0027778223319380813,0.0027778223319380813,3.7734801552055015e-25,2.1149941121625476e-08,-7.577193812335475e-07,6.821845981625271e-07,456.3236793236516,4.484062099004584e-07
864000,7.5,1.0,1.0,1.0,1.0,1.0,2.0402578876391537e+18,1.254743341765612e-16,2.0402578876391537e+21,1.2848571819679867e-16,1.8669660687446594,1.8669660687446594,4194970270298782.0,4.134628961381965e-09,1.6779882054382905e+19,6.213192788779701e-08,1.0137869841421345e+24,3.971773067699472e-16,3.0220292752151456e+17,99.00000000001981,3.0220292759477504e+17,1.013787286345062e+24,2.9809312275109174e-07,1.0137872863450621e+24,2.980931228834842e-07,8.817417303008248e-25,8.205530943908622e-06,-0.0027778223319380813,0.0027778223319380813,-1.390593188914774e-24,2.11499559602648e-08,-7.702715291157327e-07,6.9348545989467e-07,456.32389253005346,9.156326702002803e-07
921600,8.0,1.0,1.0,1.0,1.0,1.0,2.0402578876391542e+18,3.764230025296836e-16,2.0402578876391542e+21,3.8545715459039603e-16,1.4934512972831726,1.4934512972831726,4194970270291083.5,4.132793787462775e-09,1.6779880302693165e+19,-4.2260334432444945e-08,1.0137869841421345e+24,3.971773067699472e-16,1.9340987361372646e+17,62.999999999998494,1.9340987367233027e+17,1.0137871775520082e+24,1.9077959876723092e-07,1.0137871775520082e+24,1.9077959876723092e-07,8.817417303008248e-25,8.205530943908622e-06,-0.0027778223319380813,0.0027778223319380813,9.706737197826319e-25,2.1149945483108494e-08,-7.618577274738419e-07,6.859104050204654e-07,456.323742006956,5.857721528800316e-07
1036800,9.0,1.0,1.0,1.0,1.0,1.0,2.0402578876391526e+18,-3.764230025296836e-16,2.0402578876391526e+21,-3.8545715459039603e-16,1.6801686137914658,1.6801686137914658,4194970299169193.0,1.1016778120763773e-08,1.677988119626779e+19,1.099240464542673e-08,1.0137869841421344e+24,2.6478487117996483e-16,2.447843712923921e+17,80.00000000000456,2.447843713583223e+17,1.0137872289265056e+24,2.414554293608642e-07,1.0137872289265058e+24,2.414554294932566e-07,8.817417303008248e-25,8.205530943908622e-06,-0.0027778223319380813,0.0027778223319380813,2.8264324777413444e-24,2.1149950428966173e-08,-7.660415257858031e-07,6.896771329687354e-07,456.32381307269486,7.415075966518754e-07
1152000,10.0,1.0,1.0,1.0,1.0,1.0,2.0402578876391537e+18,1.254743341765612e-16,2.0402578876391537e+21,1.2848571819679867e-16,1.8668261617422104,1.8668261617422104,4194970270298882.5,4.134652918643623e-09,1.677988205438476e+19,6.213203846593511e-08,1.0137869841421345e+24,3.971773067699472e-16,3.0220292752146157e+17,99.00000000000227,3.0220292759471526e+17,1.013787286345062e+24,2.9809312275109174e-07,1.0137872863450621e+24,2.980931228834842e-07,8.817417303008248e-25,8.205530943908622e-06,-0.0027778223319380813,0.0027778223319380813,-1.2388070113781556e-24,2.11499559602648e-08,-7.702715291145701e-07,6.934854598936232e-07,456.32389253005346,9.156326702002803e-07
1267200,11.0,1.0,1.0,1.0,1.0,1.0,2.040257887639154e+18,2.509486683531224e-16,2.040257887639154e+21,2.5697143639359734e-16,2.0534829050302505,2.0534829050302505,4194970256361488.5,8.122469992726436e-10,1.6779881339945533e+19,1.9554905357012276e-08,1.0137869841421342e+24,1.3239243558998241e-16,3.65665542300902e+17,119.99999999998076,3.6566554238148006e+17,1.0137873498076765e+24,3.60692678143559e-07,1.0137873498076766e+24,3.606926782759515e-07,8.817417303008248e-25,8.205530943908622e-06,-0.0027778223319380813,0.0027778223319380813,4.167990484485698e-25,2.1149962078198448e-08,-7.745485071283712e-07,6.973360787374292e-07,456.32398038931143,1.1081699005730094e-06
1382400,12.0,1.0,1.0,1.0,1.0,1.0,2.040257887639155e+18,7.528460050593672e-16,2.040257887639155e+21,7.709143091807921e-16,2.2400916516780853,2.2400916516780853,4194970252952767.5,-3.263431961253927e-13,1.677988101194504e+19,7.657475038679659e-12,1.0137869841421341e+24,0.0,4.351722156307344e+17,142.99999999994694,4.351722157186361e+17,1.0137874193143497e+24,4.292540962002282e-07,1.0137874193143499e+24,4.292540963326206e-07,8.817417303008248e-25,8.205530943908622e-06,-0.0027778223319380813,0.0027778223319380813,-3.61255560280985e-24,2.1149968784089797e-08,-7.788732466853955e-07,7.012296979187984e-07,456.32407666184906,1.3191442268329435e-06
